"","Table 2#4#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214"
"91","83","          Milk, dairy products, and eggs","DMDERG3",19.988,19.818,20.049,19.925,20.079,20.581,20.553,21.198,21.242,21.109,21.052,20.902,20.985,20.81,20.772,20.751,20.824,20.831,20.856,20.857,21.082,21.033,20.982,21.004,20.917,21.056,21.096,21.362,22.06,22.657,23.353,23.873,23.304,23.255,23.244,23.266,23.365,24.015,24.451,24.804,24.92,25.169,25.566,26.185,26.808,26.366,26.687,26.607,26.591,27.073,27.288,27.089,27.081,27.421,27.6,27.863,28.87,29.991,31.7,34.549,36.9,37.466,36.396,36.867,36.808,36.834,38.094,39.236,40.668,40.536,41,41.569,41.537,41.314,41.693,41.489,41.904,43.086,44.099,45.521,47.1,48.086,49.033,50.095,50.59,51.905,53.472,54.962,56.008,56.612,56.927,57.158,57.342,57.259,57.307,57.041,57.256,57.986,58.303,58.664,59.758,59.319,58.766,59.031,58.963,59.191,59.607,59.448,59.312,59.414,59.963,60.224,60.538,60.558,60.846,60.798,60.805,61.183,62.546,63.252,64.99,66.057,66.643,69.51,72.392,72.226,72.886,73.138,71.764,71.758,71.668,72.063,72.315,72.264,72.943,73.277,73.093,73.597,73.673,73.252,74.213,74.578,74.148,73.955,74.251,74.672,75.167,76.311,78.049,79.098,81.92,84.436,82.993,82.379,81.24,82.648,83.084,83.344,84.22,86.501,88.892,86.49,86.858,88.505,87.868,88.306,89.03,89.16,90.403,91.474,93.075,93.338,93.137,93.092,92.626,92.281,92.343,92.099,94.107,97.253,97.83,102.414,102.13,99.379,99.506,99.662,100.138,100.695,100.566,99.713,99.362,100.532,103.143,105.904,113.902,117.016,118.545,119.48,122.565,120.329,114.926,109.97,108.294,109.161,111.605,111.107,112.339,113.462,114.33,119.179,123.118
"92","84","            Fresh milk","DMILRG3",22.088,22.257,22.369,22.425,22.686,22.761,22.836,22.947,22.928,22.985,22.873,22.854,22.984,22.761,22.761,22.63,22.612,22.705,22.686,22.742,22.78,22.817,22.667,22.706,22.779,22.461,22.575,22.76,23.245,23.656,24.49,24.925,24.869,24.906,25.037,25.336,25.653,26.026,26.25,26.492,26.51,26.622,26.941,27.218,27.779,27.854,28.041,28.208,28.264,28.692,29.066,28.88,29.142,29.216,29.01,29.141,29.961,30.503,31.516,35.522,37.792,39.067,37.905,38.054,38.562,37.849,38.844,38.97,40.204,40.035,40.037,40.762,40.504,40.523,40.67,40.988,41.309,42.46,43.407,44.69,46.1,46.919,48.265,49.764,50.352,51.471,52.305,53.368,54.398,54.817,54.935,55.057,54.899,55.092,55.156,54.962,55.378,55.332,55.414,55.125,55.135,55.327,55.631,56.467,56.602,56.573,56.415,55.834,55.496,55.76,56.224,56.473,56.665,56.921,57.356,57.578,57.281,57.817,58.537,59.396,60.967,61.94,62.413,64.816,68.873,68.439,69.416,69.067,66.245,66.551,66.388,67.039,68.518,68.044,69.507,69.848,69.16,68.957,70.597,70.337,71.751,71.9,71.283,71.238,71.35,71.41,71.2,71.978,74.023,74.84,77.728,80.774,79.177,77.713,76.19,78.801,79.211,78.761,79.247,82.216,87.653,81.499,82.049,87.602,83.968,84.596,85.594,85.2,87.248,88.343,89.636,89.767,88.197,87.568,86.306,86.345,85.928,85.48,87.46,92.388,91.113,101.303,102.162,98.466,99.797,99.616,99.614,100.978,100.768,98.144,97.305,98.992,100.983,105.397,116.757,118.297,117.068,116.142,119.354,115.327,106.58,99.992,98.615,101.033,104.652,103.823,105.765,106.65,108.924,115.174,117.983
"93","85","            Processed dairy products","DDAIRG3",13.579,13.598,13.656,13.675,13.867,13.983,14.077,14.651,15.133,15.019,15.077,14.981,14.943,15.02,15,14.943,14.866,14.981,15.135,15.155,15.346,15.423,15.385,15.653,15.769,15.884,15.942,15.98,16.689,17.496,18.101,18.88,18.727,18.553,18.477,18.554,18.67,18.862,19.091,19.264,19.399,19.764,20.225,20.609,20.992,21.301,21.627,21.84,22.03,22.337,22.798,22.739,22.703,22.895,23.451,23.528,23.855,24.754,25.926,28.284,30.707,31.941,31.054,30.904,30.827,31.29,33.166,35.243,36.685,36.379,36.956,37.317,37.261,37.744,38.259,38.587,39.096,40.139,41.162,42.59,43.86,44.848,46.095,47.247,48.208,49.873,51.296,52.882,54.342,54.898,55.167,55.474,55.895,56.106,56.414,56.527,56.814,57.178,57.254,57.484,57.541,57.696,58.455,59.103,59.502,59.425,59.635,59.654,59.788,59.71,60.108,60.64,61.34,61.415,61.661,61.944,62.378,62.416,63.058,64.155,65.08,65.551,66.362,69.29,71.161,71.647,72.681,72.789,72.275,72.648,72.736,73.258,73.539,73.816,73.924,73.956,73.838,74.002,73.675,73.409,74.006,74.64,74.371,74.366,74.862,75.271,75.228,75.816,76.713,77.954,81.104,83.221,82.11,82.078,81.001,81.977,83.024,83.727,85.138,87.479,88.895,88.733,89.083,90.137,90.025,90.043,90.35,90.098,90.94,92.311,94.896,95.668,95.94,95.677,95.244,94.799,94.88,93.756,94.702,95.638,96.32,99.519,100.762,99.767,99.705,100.162,100.109,100.024,100.218,99.661,99.706,99.565,101.179,102.497,107.663,110.72,112.715,114.426,118.25,118.203,115.827,111.743,110.145,109.88,111.624,111.35,111.795,113.188,113.413,116.67,120.563
"94","86","            Eggs","DGGSRG3",44.169,39.306,42.011,39.311,38.402,45.513,43.617,49.609,46.676,44.546,44.101,42.403,42.968,41.484,40.977,42.16,44.018,42.545,42.09,41.541,43.525,41.814,42.584,40.529,37.674,41.858,41.218,43.785,46.294,47.1,47.258,46.767,40.198,40.044,39.369,37.357,36.106,41.281,44.645,47.152,47.858,48.158,48.464,53.743,56.535,47.024,48.041,44.616,42.836,44.523,41.997,40.717,39.03,42.149,42.536,45.298,52.753,59.862,70.783,67.541,68.85,59.472,57.61,64.971,60.846,63.084,61.098,62.487,64.829,66.179,69.161,70.06,72.136,64.724,65.827,58.442,58.953,61.207,62.363,64.199,68.34,69.936,66.409,64.525,61.78,61.875,68.12,71.031,68.929,70.59,72.116,72.356,72.764,69.42,67.757,64.837,63.629,70.333,73.545,78.579,94.566,85.488,71.255,65.772,61.178,63.987,68.8,69.981,69.376,69.739,71.73,70.217,68.649,66.721,66.271,62.214,61.496,63.144,73.527,70.331,78.889,85.236,84.612,89.618,91.855,88.106,83.671,88.764,90.376,85.323,84.343,82.162,75.317,75.265,75.674,77.986,79.91,86.322,81.373,79.22,80.398,79.998,79.445,77.677,77.63,79.51,85.738,91.625,97.304,98.034,98.503,101.245,98.322,97.181,96.853,96.739,94.115,94.272,93.676,93.665,92.291,89.787,89.7,83.623,88.271,90.048,91.964,95.528,96.558,96.104,93.749,91.882,93.135,95.841,97.655,96.802,98.406,103.599,111.86,122.28,129.154,122.485,109.974,100.675,98.123,97.455,101.587,103.018,101.438,104.146,103.489,110.51,121.391,127.725,142.168,150.329,157.341,159.131,156.484,147.131,136.103,132.191,129.096,130.9,133.035,132.199,135.411,135.676,135.503,144.96,152.95
"95","87","          Fats and oils","DFATRG3",22.62,22.012,21.993,21.989,21.469,21.21,21.318,21.449,21.881,22.879,23.29,23.076,23.011,22.815,22.426,22.251,21.991,21.795,21.969,22.035,21.839,21.84,21.949,22.122,23.25,23.489,23.597,23.381,23.425,23.793,24.161,24.747,24.377,24.075,23.946,24.011,24.011,23.923,23.837,23.793,23.924,23.988,23.965,24.096,24.423,25.334,25.856,26.382,27.119,27.702,28.047,28.374,28.396,28.244,27.918,27.876,27.874,28.85,30.178,34.893,37.132,41.205,44.121,50.318,51.647,48.859,45.85,45.134,42.965,41.183,40.964,42.355,43.311,45.543,48.172,47.499,47.964,49.968,51.542,52.07,52.49,53.82,54.879,55.553,56.245,57.066,57.588,59.133,63.134,64.185,63.795,62.544,61.698,61.635,61.121,61.015,60.97,60.863,61.302,64.606,65.851,66.5,68.856,68.759,69.024,68.804,69.174,67.863,67.791,66.881,66.643,66.218,67.871,67.687,67.621,67.268,68.312,69.195,71.286,73.116,74.326,75.426,75.36,75.59,76.216,77.16,78.662,80.182,81.371,81.32,80.757,80.274,79.681,79.419,79.378,79.185,79.078,78.922,79.23,79.196,79.788,80.847,81.69,81.971,82.52,82.981,83.39,83.851,84.248,84.687,85.106,85.382,85.589,85.641,85.163,84.914,84.85,84.986,89.368,92.175,89.572,88.219,88.301,87.436,87.203,87.165,88.341,88.89,91.143,92.012,94.204,94.023,93.507,92.851,92.215,92.175,93.486,93.388,93.527,94.959,96.749,100.615,101.613,101.14,100.237,99.571,100.117,100.076,100.648,99.478,99.718,100.869,101.642,102.466,103.735,105.503,108.737,115.879,120.906,123.84,122.166,120.405,119.08,118.383,118.785,119.331,119.557,120.896,125.301,129.791,132.485
"96","88","          Fresh fruits and vegetables","DFAVRG3",14.285,14.311,14.807,15.503,15.409,15.509,15.351,15.68,15.109,14.915,15.382,14.781,15.148,16.028,15.509,15.608,16.298,15.978,16.317,16.443,17.275,17.083,17.755,18.261,17.735,18.999,17.834,17.342,17.781,18.252,18.643,18.717,17.858,17.849,19.047,18.769,19.794,20.128,19.902,20.41,20.131,20.011,20.471,21.277,21.658,21.721,21.387,21.087,20.957,22.404,22.469,23.153,23.2,22.497,23.802,25.142,26.316,28.103,28.753,28.092,28.979,30.992,29.843,29.838,29.551,29.571,32.444,31.123,30.551,30.586,31.109,33.638,36.002,36.316,34.305,35.918,36.91,40.715,41.297,39.762,41.6,39.767,41.313,42.846,39.375,41.99,44.879,47.291,47.602,47.631,48.368,47.801,51.36,49.975,46.851,45.651,43.99,48.136,48.832,49.72,53.179,49.144,51.716,51.482,51.75,50.803,50.023,50.547,48.927,50.685,51.775,52.813,53.417,56.485,55.565,57.511,58.079,56.213,59.034,59.124,59.393,62.287,62.944,62.201,68.985,62.22,64.204,63.905,65.385,72.146,67.43,65.037,64.676,64.334,65.71,66.029,64.933,67.003,66.066,68.151,65.936,65.526,68.919,70.756,72.261,76.069,74.452,72.865,72.957,75.974,75.107,74.781,74.796,74.425,76.517,77.589,80.248,81.48,80.833,81.342,80.936,81.501,82.333,81.773,81.285,81.529,83.384,85.793,85.876,86.605,86.681,86.54,91.56,90.6,90.028,89.555,90.583,92.323,94.499,93.71,93.498,94.044,94.079,102.727,96.106,100.714,101.148,102.032,103.749,102.922,107.304,106.648,109.521,109.857,107.223,110.225,111.404,113.409,118.276,114.815,110.932,109.776,108.828,107.974,110.812,112.326,109.099,109.696,116.324,116.215,116.795
"97","89","            Fruit (fresh)","DFRURG3",16.36,16.229,16.684,17.294,17.644,17.943,18.056,18.754,18.515,18.36,18.905,17.904,18.601,18.403,18.447,19.055,20.792,20.968,20.449,19.838,20.19,20.82,20.818,20.775,19.927,19.754,19.775,19.69,19.665,20.62,21.052,21.269,20.399,20.145,21.233,22.147,23.302,23.903,23.672,23.864,23.216,23.018,22.952,22.496,22.845,23.104,23.324,23.54,23.73,24.453,25.32,24.91,25.391,25.412,26.083,27.043,27.98,28.935,28.999,30.409,30.581,30.968,32.132,32.716,33.374,34.636,34.743,32.107,32.593,32.761,33.263,36.32,38.417,38.762,37.486,40.513,42.801,44.747,47.163,46.423,47.188,49.096,50.564,50.153,49.874,50.115,50.885,51.498,51.4,50.173,51.406,53.203,55.505,56.6,55.073,53.898,50.311,50.998,52.267,50.759,51.96,52.291,55.836,59.11,59.725,58.96,57.264,57.157,56.135,56.98,58.134,57.982,60.954,62.015,61.324,61.673,60.298,62.209,67.576,67.248,64.724,65.132,66.069,68.527,71.261,71.295,72.162,70.639,77.208,80.945,78.075,75.386,72.515,72.406,71.64,70.534,69.638,68.688,70.901,73.939,72.962,72.589,73.944,72.211,75.225,77.564,80.35,78.776,78.853,82.793,83.082,84.78,82.638,82.813,82.227,81.625,82.945,82.915,84.712,85.068,88.566,91.505,90.03,88.091,88.647,83.966,86.199,88.592,86.983,90.047,89.683,89.683,90.843,90.538,90.522,91.569,92.694,93.807,95.372,93.668,94.039,96.423,94.552,100.721,98.497,97.849,100.8,102.897,104.98,103.694,107.762,107.55,110.955,110.811,108.917,112.371,113.715,116.292,119.22,114.16,109.515,108.388,108.844,108.322,109.858,108.292,105.479,108.54,111.239,109.843,114.529
"98","90","            Vegetables (fresh)","DVEGRG3",13.195,13.302,13.814,14.55,14.22,14.214,13.924,14.078,13.366,13.159,13.587,13.177,13.398,14.742,13.977,13.853,14.092,13.577,14.255,14.701,15.75,15.176,16.161,16.947,16.608,18.684,16.848,16.132,16.792,16.996,17.358,17.359,16.515,16.635,17.889,16.993,17.939,18.128,17.904,18.581,18.503,18.428,19.149,20.603,20.998,20.963,20.353,19.806,19.536,21.382,21.002,22.311,22.061,20.897,22.58,24.165,25.502,27.843,28.896,26.912,28.273,31.476,28.647,28.246,27.322,26.534,31.374,31.039,29.599,29.514,30.048,32.219,34.817,35.117,32.54,33.198,33.371,38.452,37.827,35.777,38.226,34.257,35.858,38.518,33.518,37.374,41.426,44.813,45.189,45.89,46.295,44.42,48.81,46.153,42.278,41.069,40.329,46.277,46.631,48.933,53.864,47.118,49.101,46.891,46.917,45.847,45.534,46.391,44.443,46.741,47.791,49.585,48.741,52.989,51.954,54.901,56.781,52.498,53.793,54.11,56.067,60.625,61.11,58.268,67.977,56.658,59.37,59.86,58.105,66.725,60.766,58.515,59.752,59.211,62.067,63.415,62.148,66.502,63.237,64.704,61.685,61.272,66.054,70.426,70.832,75.697,71.028,69.406,69.491,71.93,70.357,68.858,70.136,69.455,73.13,75.225,78.719,80.758,78.552,79.154,76.442,75.695,77.803,78.035,76.97,80.09,81.715,84.126,85.222,84.533,84.869,84.655,92.019,90.665,89.758,88.369,89.328,91.443,94.004,93.807,93.29,92.764,93.942,104.122,94.752,102.563,101.388,101.522,103.02,102.471,107.046,106.117,108.667,109.293,106.218,108.958,110.05,111.723,117.752,115.265,111.848,110.67,108.851,107.798,111.443,114.92,111.428,110.461,119.61,120.357,118.26
"99","91","          Processed fruits and vegetables","DPFVRG3",20.62,20.704,20.827,20.584,19.934,19.845,19.863,20.206,20.725,20.902,20.813,20.742,20.447,20.168,20.058,19.948,20.513,21.12,21.577,21.809,21.936,21.892,21.656,21.393,21.056,20.833,20.942,21.328,21.627,21.674,21.566,21.376,21.391,21.12,21.128,21.335,22.401,22.501,22.566,22.555,22.519,22.6,22.757,22.828,22.951,23.17,23.446,23.841,24.205,24.683,25.231,25.356,25.605,25.736,25.874,26.163,26.541,27.235,28.017,30.925,34.901,38.05,39.095,39.201,38.725,37.982,37.862,40.043,40.805,40.028,39.51,39.465,39.591,40.676,41.45,42.474,44.1,44.653,45.433,46.361,47.256,47.744,48.759,49.081,49.982,50.531,51.817,53.046,54.471,56.83,58.568,58.99,59.641,59.86,60.277,59.975,59.674,59.586,60.163,60.808,61.981,63.091,63.654,63.544,63.901,64.265,64.613,64.168,63.585,62.967,62.897,62.83,64.11,64.682,65.272,65.397,66.433,67.764,69.724,71.807,72.832,73.638,74.364,73.926,75.282,76.974,77.376,77.119,75.982,75.716,75.375,75.681,76.453,76.375,76.313,75.846,75.546,75.239,75.553,76.842,77.951,78.123,78.285,77.694,78.377,78.841,79.088,79.1,79.992,81.471,83.146,83.603,83.887,83.754,83.538,83.745,85.129,85.772,86.37,86.433,86.881,87.439,87.746,88.133,87.971,88.277,88.529,89.059,90.065,90.565,91.629,93.05,93.975,94.56,95.036,95.426,94.843,95.76,96.015,95.791,96.518,96.49,96.853,97.27,98.022,100.039,100.655,101.24,102.36,102.555,102.891,103.78,104.989,105.855,107.461,108.232,110.336,114.502,118.617,123.447,124.517,125.512,124.151,123.606,123.669,123.042,122.67,121.928,123.914,124.804,126.659
"100","92","          Sugar and sweets","DSWERG3",15.151,15.151,15.236,15.278,15.299,15.278,15.384,15.213,15.023,15.023,14.937,14.958,14.958,14.958,15.023,15.065,15.15,16.184,16.842,16.804,17.43,17.216,16.876,16.79,16.791,16.812,16.812,16.663,16.386,16.386,16.386,16.642,16.769,16.897,17.025,17.132,17.154,17.282,17.706,17.984,18.219,18.453,18.581,18.751,19.026,19.455,19.69,19.882,19.988,20.201,20.371,20.371,20.456,20.541,20.434,20.541,20.838,21.416,21.843,22.913,25.514,29.931,34.503,42.09,46.593,41.7,39.723,38.92,37.907,37.289,36.775,35.988,36.977,38.953,39.442,40.164,42.085,43.487,44.245,44.622,45.673,46.624,47.398,47.854,50.605,55.463,60.03,63.734,64.665,61.843,60.613,60.342,60.993,61.337,62.034,61.93,62.164,62.46,62.838,62.836,63.739,64.957,65.416,65.267,65.665,66.081,66.666,66.789,67.62,68.223,68.469,68.342,68.891,69.153,69.361,69.335,69.919,70.089,71.354,72.141,72.961,73.446,74.566,75.154,75.953,76.838,77.385,78.29,78.696,79.558,80.024,80.746,81.45,81.891,82.273,82.092,81.71,81.683,81.904,82.415,82.803,82.838,82.759,82.905,82.885,83.519,84.461,85.009,86.219,86.993,88.125,88.634,89.02,89.849,90.247,90.29,90.827,90.959,91.202,91.498,91.269,92.157,92.481,92.943,93.227,92.802,93.388,93.469,93.893,93.952,94.458,94.922,95.304,96.069,96.617,96.98,97.545,98.131,98.172,98.515,98.717,98.591,98.96,98.855,98.693,99.567,100.144,101.58,102.162,103.62,104.468,104.953,105.525,106.292,107.741,108.362,110.187,112.733,114.604,116.793,119.976,119.871,119.227,120.473,122.085,122.284,122.564,123.102,124.255,125.147,127.92
"101","93","          Food products, not elsewhere classified","DOFDRG3",19.896,19.252,19.383,19.1,18.966,19.609,19.455,20.102,19.877,19.746,19.726,19.52,19.558,19.35,19.314,19.445,19.597,19.634,19.882,19.938,20.353,20.277,20.182,20.259,20.334,20.524,20.656,20.372,20.279,20.298,20.261,20.375,20.394,20.433,20.565,20.678,20.772,20.791,20.96,21.15,21.32,21.548,21.718,21.926,22.172,22.361,22.512,22.757,22.907,23.057,23.246,23.264,23.395,23.51,23.536,23.678,23.882,24.22,24.389,25.219,26.59,28.205,30.788,32.4,33.46,33.546,33.204,33.572,34.298,34.685,34.773,35.317,35.599,35.693,35.826,36.873,37.61,38.27,39.059,39.899,41.246,42.254,43.302,44.466,45.629,47.005,48.081,49.402,51.102,52.21,53.17,54.107,54.62,54.871,55.192,55.473,56.387,57.055,57.142,57.282,57.869,58.585,59.177,59.556,60.076,60.362,60.933,61.495,61.673,62.106,62.619,63.132,64.188,64.795,65.437,65.77,66.356,66.615,67.485,68.393,69.869,71.251,71.688,72.22,72.714,73.415,74.055,75.206,76.162,76.59,77.118,77.365,77.709,77.997,78.254,78.54,79.123,79.436,79.845,80.273,80.778,81.286,81.947,81.983,82.534,83.203,83.504,83.757,84.663,85.717,86.571,87.722,88.154,88.68,89.057,89.346,89.632,90.159,90.751,91.048,91.696,92.182,92.442,92.581,93.452,94.021,94.746,94.607,95.491,95.822,96.469,97.292,96.785,96.721,96.488,97.299,97.492,97.605,97.854,98.185,98.019,98.516,98.488,98.467,98.812,99.959,100.235,100.994,101.139,101.211,101.665,101.352,101.979,103.014,103.61,104.044,105.046,107.993,110.002,112.163,113.642,112.996,112.867,113.079,112.87,112.744,112.771,112.396,113.035,114.739,116.305
"102","94","        Nonalcoholic beverages purchased for off-premises consumption","DNBVRG3",16.636,16.225,16.025,16.129,16.13,16.183,16.107,16.132,16.208,16.208,16.131,16.055,15.902,15.877,15.877,15.903,15.877,15.903,16.234,16.413,17.121,18.222,18.424,18.446,18.29,17.831,17.806,17.782,17.685,17.84,17.893,17.816,17.738,17.584,17.635,17.66,17.788,17.942,18.096,18.225,18.227,18.302,18.425,18.87,19.723,20.455,21.092,21.508,21.522,21.482,21.463,21.363,21.336,21.283,21.333,21.713,22.143,22.773,23.253,23.701,24.65,26.269,28.566,30.184,31.415,30.754,30.781,33.401,34.047,35.321,38.702,42.428,47.876,58.071,60.559,59.723,59.558,60.641,61.162,61.661,62.437,63.009,65.244,67.38,68.593,70.769,73.036,74.169,75,75.255,75.578,75.594,76.386,76.955,77.241,77.543,77.829,77.945,78.338,79.057,79.161,79.294,79.68,79.65,79.831,80.157,80.184,80.199,82.874,83.813,83.551,83.046,83.989,82.568,82.015,81.444,81.664,82.104,81.98,82.266,82.715,83.912,84.594,84.921,85.12,85.094,86.59,86.441,86.437,86.409,85.283,85.375,86.32,86.445,86.783,85.923,86.183,86.399,86.239,87.213,86.175,86.109,89.85,91.038,92.202,92.76,92.985,92.815,91.848,92.119,91.714,90.961,90.566,91.565,92.29,92.028,91.881,91.678,91.311,91.758,92.088,92.888,93.108,93.428,95,95.301,96.054,95.736,96.503,96.429,97.145,97.362,96.932,96.766,96.742,97.721,97.246,97.873,96.887,97.144,97.597,97.633,98.029,97.827,98.484,100.198,100.34,100.978,101.654,101.763,102.117,103.388,105.02,106.059,107.323,107.52,109.072,110.24,111.174,114.056,114.35,113.916,113.481,113.159,112.894,112.352,112.427,112.052,113.379,114.958,116.089
"103","95","          Coffee, tea, and other beverage materials","DCTMRG3",20.509,20.002,19.755,19.88,19.88,19.943,19.849,19.88,19.975,19.975,19.88,19.786,19.598,19.567,19.567,19.598,19.566,19.598,20.006,20.227,21.099,22.457,22.707,22.738,22.55,21.985,21.954,21.922,21.797,21.985,22.048,21.954,21.859,21.671,21.734,21.765,21.922,22.111,22.299,22.456,22.456,22.55,22.707,23.268,24.336,25.249,26.036,26.54,26.54,26.477,26.445,26.319,26.288,26.224,26.289,26.759,27.291,28.072,28.674,29.241,30.431,32.438,35.269,37.247,38.726,37.896,37.937,41.198,42.055,43.682,47.912,52.569,59.354,71.995,75.031,73.896,72.676,69.034,64.989,62.38,60.318,58.742,65.31,69.977,71.1,70.46,70.099,65.943,61.739,59.769,58.625,58.006,60.382,61.136,60.76,60.487,61.071,60.84,60.317,60.208,61.441,62.412,63.275,63.691,63.982,64.373,64.136,63.86,77.599,84.286,80.467,77.941,75.178,70.054,67.825,66.556,67.746,68.48,69.359,69.56,71.462,73.169,72.622,69.237,68.543,68.953,70.754,69.716,69.555,68.992,67.033,65.869,66.287,66.086,64.768,62.262,62.396,64.597,64.689,64.379,65.164,66.074,92.361,100.112,97.778,94.619,93.635,90.784,88.212,86.908,85.338,84.095,85.591,96.84,104.064,100.034,98.198,97.624,95.843,94.806,94.347,94.412,94.477,94.67,95.877,95.975,95.649,95.03,95.226,94.422,94.67,94.49,93.761,93.534,94.02,94.836,95.291,95.455,94.736,94.705,95.128,94.771,95.194,95.845,97.723,100.259,100.744,101.23,101.389,101.225,101.128,102.621,104.055,105.595,106.543,106.768,107.749,110.189,111.099,111.45,111.163,110.065,110.499,110.583,110.761,110.891,111.345,112.107,114.106,119.797,121.945
"104","96","          Mineral waters, soft drinks, and vegetable juices","DJNBRG3",15.789,15.399,15.209,15.306,15.305,15.354,15.281,15.306,15.378,15.378,15.305,15.233,15.088,15.064,15.064,15.088,15.064,15.088,15.402,15.572,16.244,17.289,17.482,17.506,17.36,16.926,16.902,16.877,16.781,16.926,16.974,16.902,16.829,16.684,16.733,16.757,16.878,17.023,17.168,17.288,17.289,17.361,17.482,17.913,18.736,19.439,20.045,20.433,20.432,20.384,20.36,20.263,20.239,20.19,20.239,20.601,21.011,21.613,22.076,22.512,23.428,24.974,27.153,28.676,29.815,29.175,29.207,31.718,32.377,33.63,36.887,40.472,45.695,55.428,57.765,56.891,56.752,58.492,59.753,60.819,62.185,63.225,64.556,66.187,67.402,70.1,72.878,75.149,77.173,77.99,78.693,78.875,79.221,79.728,80.181,80.632,80.838,81.047,81.682,82.615,82.411,82.318,82.571,82.425,82.573,82.877,82.972,83.064,83.075,82.819,83.283,83.214,84.971,84.444,84.305,83.906,83.871,84.227,83.874,84.179,84.326,85.416,86.34,87.418,87.792,87.674,89.099,89.121,89.151,89.227,88.263,88.588,89.632,89.814,90.429,89.845,90.102,89.955,89.803,91.108,89.859,89.68,89.808,90.085,91.582,92.558,92.903,93.106,92.403,92.935,92.731,92.071,91.393,90.887,90.737,90.967,91.036,90.872,90.691,91.339,91.781,92.685,92.927,93.265,94.888,95.217,96.121,95.846,96.694,96.724,97.506,97.777,97.387,97.23,97.136,98.14,97.537,98.23,97.207,97.504,97.959,98.05,98.44,98.111,98.589,100.183,100.275,100.936,101.688,101.839,102.261,103.495,105.156,106.117,107.438,107.643,109.304,110.276,111.214,114.508,114.884,114.553,113.961,113.568,113.231,112.578,112.592,112.029,113.246,114.159,115.128
"105","97","      Alcoholic beverages purchased for off-premises consumption (5)","DAOPRG3",28.938,29.116,29.407,29.562,29.583,29.655,29.804,29.826,29.766,29.794,29.842,29.871,29.887,29.946,29.973,30.027,30.063,30.218,30.318,30.399,30.42,30.397,30.415,30.471,30.499,30.53,30.634,30.76,30.873,30.952,31.009,30.98,31.101,31.198,31.508,31.798,31.98,32.059,32.151,32.252,32.392,32.58,32.94,33.336,33.485,33.809,34.099,34.286,34.54,34.798,35.067,35.158,35.352,35.421,35.538,35.588,35.756,35.877,36.148,36.465,36.953,37.591,38.773,39.845,40.642,40.847,40.99,41.179,41.462,41.658,41.944,42.098,42.074,42.123,42.583,42.987,43.687,44.366,45.01,45.83,46.855,47.739,48.505,49.804,50.584,51.836,52.908,53.663,54.78,55.397,56.203,56.495,57.316,57.795,58.355,58.612,59.271,60.109,60.579,60.821,60.9,61.159,61.491,61.807,62.108,62.194,62.613,63.977,64.288,64.466,64.59,64.732,65.284,65.43,65.774,66.191,66.537,67.12,67.516,67.712,68.107,68.905,69.76,70.35,71.069,71.878,72.673,73.061,79.334,80.541,81.037,81.443,82.332,82.821,82.978,83.094,83.101,82.802,82.68,82.976,82.845,82.767,82.852,82.687,82.661,83.002,83.06,83.31,84.119,84.78,85.449,85.825,86.164,86.346,86.457,86.389,86.386,86.616,86.816,87.339,87.77,88.273,88.901,89.547,90.4,91.055,91.615,92.077,92.505,92.882,93.6,93.977,94.421,94.907,95.305,95.652,95.964,96.244,96.711,97.427,97.848,98.723,99.038,99.733,99.749,99.817,100.04,100.393,100.951,101.335,101.383,101.721,102.594,103.691,104.301,104.738,106.271,107.133,107.835,109.05,110.035,110.362,111.086,111.414,110.934,111.005,111.705,111.439,111.678,112.053,111.86
