"","Table 2#8#3# Real Personal Consumption Expenditures by Major Typ","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207"
"48","3. Market-based PCE is a supplemental measure that is based on household expenditures for which there",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","are observable price measures. It excludes most imputed transactions (for example, financial services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","furnished without payment) and the final consumption expenditures of nonprofit institutions serving",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","households.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Line",NA,NA,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,NA,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","1","    Personal consumption expenditures (PCE)","DPCERA3",88.629,88.198,88.611,89.161,89.352,89.88,90.343,91.159,90.847,91.068,91.663,91.734,92.124,92.305,92.704,92.779,93.273,92.881,93.504,93.695,94.4,94.542,94.679,95.268,95.256,95.586,95.821,96.582,96.103,97.093,97.703,97.35,96.972,97.222,97.75,98.155,98.518,98.848,99.046,99.229,99.339,99.423,99.889,99.663,100.178,100.653,100.818,101.315,101.389,101.456,101.533,101.745,101.862,101.804,102.033,102.373,102.363,102.237,102.499,102.418,102.312,102.014,102.194,102.362,102.408,102.267,101.847,101.823,101.148,100.697,100.503,99.951,100.378,99.992,99.748,99.59,99.639,99.534,99.861,100.878,99.837,100.026,100.012,100.506,100.353,100.654,101.148,101.277,101.568,101.769,101.832,102.314,102.438,102.943,103.333,103.447,103.597,103.687,103.994,103.943,103.884,104.076,104.369,104.312,104.579,104.873,104.736,104.704,105.153,105.596,105.46,105.611,105.618,105.517,105.841,105.677,106.066,105.889,106.167,106.413,106.681,106.827,106.941,106.938,107.203,107.409,107.491,107.465,107.952,108.165,108.688,108.841,108.28,108.99,109.472,109.726,109.815,110.296,110.378,111.083,111.188,111.669,112.144,112.329,112.398,112.436,112.769,113.082,113.705,113.793,114.038,114.403,114.682,114.689,114.991,115.177,115.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2","Goods","DGDSRA3",88.176,87.236,88.315,89.229,89.436,90.738,91.355,93.26,92.407,92.451,93.748,93.349,93.753,93.743,95.091,94.475,95.641,94.033,95.309,95.507,96.765,96.567,96.498,97.644,97.792,98.271,98.13,99.952,98.008,100.106,101.375,99.863,98.485,99.253,100.043,100.735,102.082,101.99,101.909,102.318,101.905,102.287,103.125,102.419,103.463,104.06,104.264,105.477,105.254,104.964,105.262,105.293,105.937,105.453,105.855,105.91,106.421,106.129,106.273,106.026,105.284,103.947,104.865,105.055,105.277,104.858,103.661,103.982,101.56,100.214,99.771,98.801,100.22,99.842,99.033,98.669,99.313,99.058,99.984,102.727,99.582,99.996,100.522,101.053,100.735,101.134,102.683,102.579,102.711,103.112,103.072,103.991,104.256,105.402,105.838,105.833,106.346,106.378,106.637,106.598,105.926,106.217,106.496,106.144,106.781,107.746,107.435,107.336,108.356,108.993,109.071,109.228,109.203,108.897,109.471,109.702,110.38,109.822,110.396,111.219,112.106,112.289,111.959,111.91,112.642,112.811,113.243,112.702,113.616,113.643,114.197,114.331,112.798,114.562,115.776,116.043,115.943,116.745,116.849,117.956,117.412,117.955,118.958,118.871,118.758,118.278,119.735,119.678,121.066,120.835,121.551,122.216,122.22,122.033,122.965,122.73,123.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","3","  Durable goods","DDURRA3",85.263,83.084,85.147,87.403,88.189,89.537,90.798,94.079,92.073,92.319,94.351,93.832,93.733,95.07,96.352,95.396,98.049,94.491,97.283,96.862,99.413,98.498,98.439,100.773,99.439,100.141,101.281,104.44,99.963,104.992,108.866,103.353,100.684,99.772,101.611,103.167,106.336,104.98,105.696,105.85,104.701,106.11,107.545,105.767,107.725,107.784,108.024,109.488,109.735,109.489,109.717,110.343,112.328,111.022,111.066,112.494,113.842,113.594,113.103,112.042,110.902,109.172,109,109.186,109.902,108.961,106.254,107.99,103.751,99.215,98.758,97.171,100.184,98.339,97.165,96.366,98.387,99.163,101.044,108.515,98.426,99.261,101.416,101.734,100.492,100.731,105.181,104.774,105.107,105.651,106.37,106.963,107.318,110.147,110.053,110.316,111.07,111.028,112.628,111.798,110.588,110.127,111.818,111.389,113.526,115.429,115.063,115.884,117.621,118.912,119.32,119.669,119.302,119.305,120.209,120.846,123.124,121.405,123.94,125.991,126.364,127.038,125.844,126.475,127.074,127.798,128.099,128.188,128.117,128.933,130.297,129.093,126.957,130.117,133.779,133.66,134.395,135.702,135.859,138.168,137.125,137.835,139.978,139.498,139.465,138.614,141.274,141.626,143.663,142.218,144.033,145.024,145.314,144.906,146.864,146.279,147.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","4","  Nondurable goods","DNDGRA3",90.343,90.167,90.642,90.721,90.564,91.843,92.066,93.14,92.981,92.905,93.767,93.441,94.148,93.343,94.74,94.325,94.627,94.151,94.553,95.111,95.632,95.847,95.772,96.25,97.244,97.598,96.729,97.803,97.284,97.751,97.591,98.289,97.608,99.269,99.498,99.726,100.095,100.687,100.178,100.722,100.696,100.538,101.069,100.915,101.485,102.363,102.546,103.626,103.155,102.838,103.171,102.897,102.863,102.792,103.375,102.748,102.85,102.548,103.012,103.169,102.627,101.484,102.927,103.123,103.121,102.945,102.437,102.13,100.542,100.661,100.238,99.576,100.22,100.554,99.92,99.764,99.747,99.006,99.49,100.044,100.103,100.324,100.1,100.727,100.83,101.298,101.527,101.56,101.6,101.936,101.552,102.618,102.844,103.24,103.911,103.789,104.196,104.262,103.948,104.25,103.808,104.418,104.1,103.779,103.79,104.364,104.074,103.593,104.315,104.68,104.622,104.701,104.814,104.381,104.818,104.883,104.915,104.823,104.612,104.94,106.032,106.02,106.036,105.716,106.499,106.445,106.928,106.139,107.439,107.154,107.385,108.042,106.75,107.957,108.21,108.626,108.205,108.808,108.889,109.528,109.178,109.653,110.212,110.278,110.134,109.802,110.778,110.562,111.691,111.934,112.219,112.753,112.645,112.546,113.074,112.976,113.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","5","Services","DSERRA3",88.97,88.815,88.864,89.218,89.4,89.516,89.898,90.136,90.11,90.425,90.65,90.97,91.354,91.637,91.536,91.975,92.117,92.364,92.645,92.833,93.25,93.569,93.815,94.112,94.017,94.269,94.701,94.911,95.19,95.608,95.876,96.122,96.267,96.244,96.636,96.894,96.753,97.299,97.639,97.707,98.084,98.016,98.291,98.31,98.556,98.969,99.114,99.255,99.477,99.721,99.688,99.991,99.845,100,100.142,100.625,100.356,100.313,100.633,100.636,100.849,101.069,100.88,101.036,100.994,100.991,100.963,100.761,100.962,100.951,100.872,100.513,100.466,100.071,100.094,100.033,99.796,99.763,99.799,99.981,99.958,100.038,99.763,100.239,100.167,100.422,100.408,100.649,101.017,101.123,101.235,101.508,101.564,101.761,102.128,102.299,102.271,102.388,102.717,102.659,102.902,103.044,103.344,103.432,103.517,103.482,103.43,103.431,103.6,103.949,103.709,103.857,103.88,103.879,104.083,103.727,103.976,103.984,104.12,104.089,104.061,104.189,104.516,104.533,104.577,104.801,104.718,104.935,105.22,105.522,106.029,106.191,106.081,106.3,106.442,106.691,106.867,107.199,107.271,107.79,108.192,108.644,108.878,109.184,109.335,109.602,109.44,109.914,110.199,110.426,110.464,110.697,111.095,111.187,111.215,111.581,111.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,"Addenda:"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","6","  PCE excluding food and energy","DPCCRA3",87.506,87.069,87.694,88.084,88.456,89.117,89.507,90.28,90.045,90.238,90.838,90.964,91.228,91.505,92.052,91.998,92.582,92.204,92.93,93.125,93.773,93.92,94.056,94.692,94.486,95.003,95.115,96.075,95.515,96.587,97.25,96.766,96.503,96.648,97.21,97.591,98.514,98.476,98.729,98.941,98.882,99.12,99.381,99.337,99.887,100.19,100.5,101.142,101.028,100.966,101.401,101.289,101.811,101.747,101.9,102.266,102.263,102.377,102.52,102.365,102.362,102.131,102.027,102.326,102.503,102.431,102.165,102.228,101.563,100.875,100.653,100.16,100.472,100.168,99.588,99.499,99.583,99.567,99.986,100.958,99.752,99.906,100.176,100.345,100.224,100.435,101.239,101.5,101.591,101.819,101.96,102.342,102.519,103.136,103.404,103.434,103.731,103.988,104.341,104.375,104.328,104.533,104.715,104.803,105.185,105.387,105.405,105.587,106.154,106.583,106.554,106.369,106.329,106.255,106.453,106.382,106.857,106.65,107.156,107.51,107.631,107.586,107.587,107.749,108.108,108.288,108.486,108.519,108.813,109.302,109.648,109.687,109.048,109.81,110.446,110.78,111.057,111.586,111.904,112.534,112.651,113.266,113.566,113.947,113.872,113.742,114.259,114.687,115.315,115.37,115.802,116.027,116.304,116.541,116.881,117.202,117.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","7","  Food \1\","DFXARA3",92.08,92.091,92.047,92.214,91.515,92.102,93.025,93.52,93.497,93.31,93.433,92.795,94.339,93.654,94.299,94.406,94.111,94.012,94.27,94.709,95.772,95.605,95.781,96.4,97.087,97.616,97.514,97.645,97.416,98.259,98.017,98.704,99.14,99.844,99.648,99.869,99.589,100.776,100.289,100.929,101.505,101.129,101.373,101.66,101.194,102.39,102.409,103.687,103.347,102.958,102.732,102.357,102.507,102.603,103.038,102.237,102.451,102.453,102.972,103.578,102.583,102.09,102.855,102.631,102.796,103.431,102.298,101.665,100.822,99.798,99.183,98.408,98.757,98.87,99.057,99.23,99.882,99.809,99.984,100.011,100.76,100.842,100.923,101.875,101.493,102.837,101.972,101.341,101.478,101.315,100.779,102.322,102.305,102.547,103.478,103.87,103.777,103.937,103.026,103.788,103.269,103.524,103.31,103.399,102.619,103.203,103.395,102.007,103.223,103.146,103.217,103.391,103.547,102.89,103.4,103.193,103.514,104.018,103.291,103.229,103.777,104.496,104.529,103.059,104.281,104.119,104.324,104.133,104.731,104.202,104.57,105.958,105.202,104.977,104.967,105.173,104.546,105.297,104.876,104.689,104.915,104.712,104.741,104.466,104.555,103.784,104.955,104.716,105.34,105.354,105.174,105.353,105.103,104.585,105.347,105.321,106.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","8","  Energy goods and services \2\","DNRGRA3",103.777,102.651,99.436,104.089,101.915,99.248,100.492,102.837,100.35,101.904,103.239,103.416,104.365,104.089,100.964,103.664,103.696,102.51,101.693,101.399,102.61,103.159,103.253,102.928,105.502,101.926,105.037,103.076,103.721,103.376,104.308,104.668,101.394,102.611,103.585,104.674,96.866,101.954,102.203,101.293,103.406,101.678,105.553,101.928,103.206,105.513,103.416,100.383,104.178,107.02,101.677,107.795,101.576,101.403,102.507,103.991,103.581,99.673,101.346,101.472,101.002,99.96,103.347,102.153,100.241,98.296,96.741,96.325,95.794,99.231,100.112,98.838,101.395,98.598,103.73,101.762,100.159,98.491,97.518,100.775,99.812,100.715,96.017,101.028,100.726,101.01,98.513,97.582,101.314,101.596,101.256,101.834,101.316,100.449,101.968,102.947,101.195,98.742,99.94,97.7,98.05,97.979,100.41,98.171,98.179,99.357,96.685,95.403,93.231,94.525,92.703,97.423,97.922,98.155,100.032,98.558,97.836,97.235,95.657,94.775,96.728,98.797,100.605,100.197,97.872,98.944,97.211,96.552,99.624,96.877,100.12,100.306,101.098,102.251,101.181,100.365,98.719,98.137,95.514,98.44,98.208,97.665,101.429,99.165,101.583,105.939,101.569,100.77,101.351,102.139,99.837,102.876,104.036,100.813,99.727,97.791,101.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","9","  Market-based PCE \3\","DPCMRA3",88.741,88.396,88.888,89.511,89.719,90.233,90.634,91.576,91.279,91.421,92.082,92.141,92.546,92.63,93.072,93.104,93.583,93.134,93.834,93.995,94.661,94.855,94.966,95.624,95.586,96.03,96.144,96.936,96.501,97.479,98.203,97.742,97.308,97.491,97.961,98.408,98.703,98.971,99.119,99.351,99.454,99.542,100.081,99.755,100.383,100.831,100.931,101.513,101.626,101.675,101.779,101.963,102.092,102.023,102.205,102.655,102.61,102.45,102.769,102.669,102.512,102.062,102.391,102.509,102.644,102.446,101.942,101.831,100.988,100.452,100.152,99.739,100.196,99.852,99.57,99.521,99.671,99.553,99.93,101.006,99.907,100.121,100.032,100.64,100.459,100.716,101.213,101.26,101.549,101.804,101.87,102.375,102.511,103.072,103.55,103.684,103.823,103.887,104.204,104.205,104.16,104.307,104.573,104.528,104.798,105.242,105.149,105.055,105.467,105.938,105.926,106.215,106.267,106.147,106.509,106.4,106.733,106.545,106.88,107.074,107.449,107.522,107.594,107.603,107.863,108.057,108.149,108.14,108.65,108.754,109.259,109.447,109.044,109.615,110.201,110.484,110.514,110.956,110.951,111.747,111.836,112.328,112.96,113.057,113.207,113.288,113.654,113.845,114.509,114.686,114.844,115.275,115.514,115.476,115.794,115.893,116.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
