"","Table 2#3#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214","F215","F216","F217","F218","F219"
"184","29","      Personal consumption expenditures","DPCERG3",81.268,81.425,81.577,81.789,81.911,81.994,82.104,82.285,82.34,82.544,82.544,82.711,82.911,83.047,83.29,83.529,83.668,83.674,83.868,83.96,84.193,84.441,84.604,84.722,84.862,85.06,85.156,85.238,85.207,85.317,85.372,85.451,85.66,85.784,85.813,85.814,85.862,85.824,85.847,85.976,86.11,86.05,86.263,86.39,86.349,86.55,86.572,86.684,86.855,86.848,86.921,87.334,87.377,87.4,87.633,87.781,88.07,88.187,88.258,88.488,88.769,89.07,89.458,89.362,89.416,89.699,89.9,89.873,90.259,90.383,90.508,90.633,91.051,91.183,91.192,91.359,91.608,91.763,91.707,91.687,91.385,91.711,91.648,91.569,91.659,91.816,92.089,92.492,92.555,92.668,92.869,93.044,93.206,93.385,93.485,93.564,93.811,94.204,94.44,94.275,94.142,94.252,94.517,94.845,95.148,95.131,95.236,95.466,95.843,96.087,96.275,96.433,96.787,97.118,97.268,97.345,97.516,97.909,98.265,98.327,98.454,98.745,99.062,99.377,99.347,99.399,99.83,100.288,101.367,101.561,101.297,101.273,101.725,101.764,101.921,102.328,102.588,102.787,103.119,103.517,103.312,103.079,103.211,103.605,103.919,104.298,104.715,104.955,105.259,105.424,105.615,105.705,106.119,106.421,107.001,107.335,107.655,107.893,108.315,108.646,109.098,109.811,110.394,110.297,110.41,109.773,108.477,107.959,108.118,108.409,108.342,108.516,108.657,109.258,109.331,109.656,109.806,110.11,110.353,110.536,110.815,110.858,111.032,111.008,110.909,110.753,111.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","30","Household consumption expenditures \7\","DPHCRG3",81.423,81.549,81.689,81.927,82.043,82.13,82.238,82.411,82.482,82.689,82.689,82.862,83.057,83.215,83.441,83.671,83.807,83.829,84.009,84.106,84.339,84.589,84.745,84.86,85,85.175,85.287,85.369,85.337,85.45,85.465,85.563,85.77,85.854,85.883,85.886,85.909,85.86,85.88,85.988,86.113,86.052,86.263,86.38,86.339,86.545,86.571,86.685,86.857,86.849,86.919,87.322,87.363,87.38,87.606,87.745,88.019,88.119,88.2,88.424,88.724,89.018,89.391,89.272,89.317,89.58,89.813,89.78,90.154,90.28,90.387,90.5,90.899,91.035,91.043,91.214,91.449,91.594,91.533,91.518,91.218,91.563,91.499,91.42,91.505,91.646,91.918,92.321,92.388,92.491,92.718,92.908,93.081,93.263,93.382,93.477,93.732,94.119,94.343,94.207,94.095,94.203,94.477,94.8,95.097,95.104,95.21,95.439,95.853,96.109,96.308,96.457,96.8,97.126,97.269,97.356,97.536,97.952,98.315,98.366,98.467,98.772,99.069,99.384,99.365,99.429,99.838,100.277,101.337,101.527,101.28,101.255,101.714,101.757,101.923,102.325,102.603,102.799,103.147,103.554,103.344,103.102,103.243,103.638,103.937,104.317,104.742,104.995,105.309,105.473,105.664,105.744,106.162,106.5,107.104,107.437,107.757,108.009,108.423,108.77,109.218,109.944,110.538,110.448,110.561,109.939,108.613,108.08,108.288,108.588,108.553,108.722,108.882,109.507,109.558,109.913,110.051,110.352,110.619,110.821,111.111,111.16,111.34,111.314,111.19,111.042,111.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","31","  Food and beverages purchased for off-premises consumption","DFXARG3",79.923,80.296,80.268,80.876,80.823,80.87,80.952,81.07,81.262,81.482,81.417,81.557,81.778,82.089,82.465,82.787,82.771,83.265,83.59,83.884,84.082,84.482,84.605,84.62,84.504,84.814,84.624,84.698,84.777,84.875,84.963,85.155,85.198,85.25,85.325,85.29,85.64,85.479,85.607,85.7,85.808,85.859,85.981,86.23,86.141,86.54,86.666,86.638,86.976,87.025,86.916,87.099,87.256,87.263,87.359,87.489,87.748,87.816,88.062,88.188,88.267,88.521,88.765,88.815,89.26,89.306,89.774,90.064,90.078,90.112,90.18,90.688,90.761,91.315,91.471,91.552,91.71,92.074,92.363,92.654,92.633,93.039,92.987,92.836,93.24,93.505,93.661,93.953,93.36,93.27,93.403,93.374,93.56,93.507,93.746,93.754,93.833,94.244,94.48,94.49,94.638,95.218,95.115,95.655,95.876,96.232,96.605,97.162,96.919,97.008,97.359,97.546,98.321,98.502,98.586,98.651,98.454,99.039,99.446,99.375,99.039,98.848,99.15,100.17,100.083,99.912,100.107,100.076,100.314,100.459,100.844,100.997,101.306,101.121,101.252,101.026,101.113,101.465,101.616,101.895,102.268,102.554,102.521,102.37,103.033,103.93,104.565,104.842,105.275,105.781,105.963,106.365,106.714,107.086,107.534,107.653,108.475,108.983,109.202,110.621,110.991,111.676,112.908,113.534,114.231,114.653,114.91,114.888,114.884,114.566,114.331,113.888,113.484,113.558,113.057,113.101,112.743,112.815,112.899,113.134,113.262,113.391,113.746,113.989,113.987,113.771,113.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","32","  Clothing, footwear, and related services","DCAFRG3",113.714,112.671,112.986,113.022,112.736,111.924,112.168,112.397,112.573,112.624,112.167,111.97,112.283,112.102,112.54,112.136,112.041,111.414,110.969,109.615,110.738,110.656,111.016,111.185,111.538,111.132,111.126,112.445,112.879,112.307,112.015,111.015,111.351,110.971,110.975,111.099,110.703,109.673,109.377,109.056,109.624,109.706,109.713,111.092,109.661,109.549,109.753,108.94,108.619,108.042,107.828,108.774,108.765,108.91,108.601,108.201,108.477,108.718,108.377,108.725,108.197,107.876,107.898,107.387,107.457,107.269,106.991,107.039,107.515,107.27,107.205,107.082,107.26,107.556,107.454,106.498,105.804,105.743,105.606,104.926,104.74,104.482,104.159,103.689,103.34,103.825,104.111,103.988,103.593,103.099,102.879,103.627,102.701,102.371,102.482,102.179,101.766,101.482,100.7,100.358,100.183,100.574,101.021,100.791,100.91,101.149,101.016,100.587,100.489,100.424,100.637,100.757,101.01,101.318,101.188,100.648,100.357,100.658,100.95,100.091,100.584,100.426,100.842,100.453,100.354,100.051,99.636,99.946,99.409,99.408,99.692,99.199,99.355,98.553,99.653,100.096,100.058,100.32,99.369,99.997,100.371,99.983,99.575,99.908,99.97,99.9,99.711,99.332,99.168,98.388,98.599,98.146,98.144,98.379,98.823,99.297,99.496,98.528,97.811,97.959,98.044,97.9,98.763,99.283,99.056,98.333,98.556,97.85,98.201,99.211,99.221,98.913,99.004,99.6,99.944,100.053,100.149,99.781,99.455,99.828,100.039,99.378,98.866,98.021,98.259,99.119,99.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","33","  Housing, utilities, and fuels","DHUFRG3",72.515,72.668,72.818,72.975,73.154,73.343,73.499,73.747,73.762,74.04,74.21,74.455,74.713,74.877,75.102,75.36,75.548,75.542,75.757,75.962,76.103,76.314,76.508,76.722,77.01,77.171,77.194,77.308,77.374,77.601,77.785,77.911,78.144,78.292,78.594,78.552,78.625,78.634,78.853,79.042,79.249,79.407,79.567,79.715,79.805,79.986,80.148,80.27,80.399,80.531,80.683,80.847,80.999,81.135,81.339,81.551,81.836,81.99,82.248,82.356,82.783,83.356,83.393,83.536,83.722,84.172,84.518,84.704,85.221,85.629,85.807,86.276,87.209,87.348,87.491,87.676,88.064,88.391,88.479,88.646,88.764,88.825,89.1,89.289,89.448,89.637,89.938,90.2,90.385,90.539,90.763,90.929,91.209,91.501,91.742,92.026,92.369,92.827,93.597,93.478,93.556,93.57,93.74,93.918,94.172,94.277,94.425,94.582,94.929,95.212,95.287,95.576,95.874,96.279,96.523,96.858,96.98,97.153,97.636,97.784,98.033,98.3,98.567,98.978,99.226,99.423,99.815,100.179,101.054,101.874,102.298,102.255,102.935,103.028,103.204,103.443,103.857,104.154,104.53,104.966,105.37,105.341,105.781,106.253,106.469,106.962,107.391,107.564,107.748,107.981,108.158,108.296,108.643,109.04,109.582,109.921,110.182,110.604,111.221,111.806,112.376,113.012,113.766,113.722,113.434,113.408,113.252,113.18,113.244,113.377,113.355,113.231,113.129,113.114,113.106,113.257,113.156,113.315,113.483,113.463,113.559,113.612,113.752,113.727,113.684,113.515,113.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","34","  Furnishings, household equipment, and routine household maintenance","DFHHRG3",100.096,100.392,100.484,100.475,100.214,100.171,100.766,101.162,101.409,101.582,101.024,101.047,101.538,101.537,101.511,101.744,101.39,101.394,101.583,101.8,101.95,101.777,101.637,101.484,101.662,101.932,101.754,102.118,102.233,102.05,102.184,101.801,101.921,101.848,101.592,101.48,101.729,102.042,102.24,102.885,102.516,102.334,102.828,102.53,102.315,102.397,102.271,102.257,102.643,102.267,102.105,102.636,102.093,102.283,102.433,102.184,102.412,102.124,101.992,101.881,102.215,102.217,102.778,103.138,103.001,102.841,103.394,103.25,103.626,103.346,103.495,103.184,103.485,103.431,102.908,103.193,102.763,103.059,103.113,102.908,103.167,102.931,103.053,102.778,102.707,102.327,102.34,102.701,102.565,102.424,102.338,101.89,101.936,101.84,101.512,100.872,100.909,100.809,100.461,100.794,99.857,99.796,99.908,99.465,99.332,99.293,99.009,98.764,99.166,99.433,99.377,99.224,99.152,99.351,99.025,98.84,98.829,99.543,99.533,99.38,99.81,99.857,100.07,100.255,100.641,100.086,100.011,99.768,99.638,99.782,99.902,100.179,100.152,100.302,100.253,100.407,100.573,100.434,100.447,100.562,100.441,100.718,100.554,100.287,100.28,100.516,100.596,100.461,100.297,100.461,100.192,99.828,99.655,99.638,99.734,99.536,99.979,100.097,100.444,100.269,100.551,100.627,100.791,100.952,101.459,101.532,101.159,101.051,101.248,101.588,101.981,101.868,102.052,102.105,101.559,100.869,101.14,100.6,100.202,99.98,99.99,99.646,99.607,99.152,98.984,98.582,98.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","35","  Health","DHLTRG3",75.063,75.135,75.313,75.441,75.514,75.712,75.757,76.006,76.124,76.37,76.533,76.705,76.792,76.934,77.047,77.197,77.313,77.572,77.631,77.763,77.926,78.114,78.248,78.353,78.377,78.526,78.776,78.91,79.027,79.179,79.211,79.264,79.396,79.281,79.397,79.644,79.736,79.856,80.073,80.272,80.489,80.608,80.683,80.805,81.039,81.155,81.31,81.487,81.631,81.827,81.966,82.106,82.296,82.466,82.671,82.827,83.006,83.184,83.386,83.659,83.937,84.072,84.176,84.343,84.516,84.622,85.191,85.421,85.626,85.844,86.029,86.252,86.643,86.972,87.203,87.506,87.655,87.964,88.075,88.337,88.622,88.771,88.967,89.181,89.164,89.325,89.549,89.799,90.057,90.152,90.614,90.865,91.124,91.302,91.662,92.038,92.155,92.267,92.607,92.929,93.429,93.56,93.915,94.121,94.331,94.783,94.979,95.191,95.635,95.89,96.176,96.52,96.748,96.916,97.151,97.345,97.538,97.745,97.962,98.2,98.505,98.904,99.125,99.289,99.564,99.808,100.026,100.208,100.575,101.033,101.4,101.564,101.62,101.897,102.205,102.514,102.842,103.121,103.459,103.77,104.011,104.15,104.167,104.351,105.306,105.523,105.626,105.847,106.006,106.24,106.525,106.821,107.162,107.644,107.779,108.229,108.264,108.497,108.789,108.893,108.995,109.191,109.442,109.596,109.749,109.914,110.199,110.438,110.812,111.085,111.343,111.579,111.946,112.199,112.308,112.781,113.006,113.417,113.662,113.838,114.031,114.317,114.612,114.903,115.036,115.337,115.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","36","  Transportation","DTRNRG3",80.118,80.352,80.671,80.726,81.122,81.365,81.139,81.056,80.784,81.116,80.752,81.042,81.423,81.685,82.489,83.202,83.426,82.808,82.77,82.78,83.268,83.871,83.92,84.252,84.314,84.545,84.483,83.974,83.004,82.736,82.754,83.478,84.12,84.5,83.675,83.213,82.729,82.228,81.555,81.175,81.15,81.275,81.647,81.452,81.448,81.588,81.453,80.964,80.931,80.598,81.193,82.83,82.809,82.783,83.54,84.44,85.114,85.289,85.179,85.873,86.197,86.79,88.928,87.993,87.803,89.606,89.224,88.355,89.665,89.68,89.613,89.544,89.621,89.364,88.842,89.198,90.767,90.268,88.377,87.967,88.673,87.229,85.643,84.918,84.937,84.636,85.861,87.186,87.297,87.336,87.561,87.788,88.074,88.879,88.511,88.44,89.844,91.449,91.437,89.278,87.171,87.222,88.129,89.564,90.92,89.35,89.19,89.816,91.063,91.544,91.613,91.029,92.07,92.974,92.793,92.597,93.24,95.285,96.649,96.517,95.594,96.54,97.162,98.027,96.368,96.431,98.567,101.325,108.145,106.953,102.79,102.097,104.194,103.962,103.489,105.469,106.042,106.036,108.114,109.422,105.281,101.839,102.213,104.152,103.425,104.098,106.36,107.317,108.802,108.741,109.212,108.501,109.715,110.197,113.761,114.695,115.364,115.758,116.772,116.476,118.344,122.499,124.878,122.8,123.368,116.58,102.516,97.101,98.61,100.868,99.514,99.746,100.535,105.49,106.049,108.665,109.513,110.11,111.549,112.594,114.397,114.136,113.864,113.163,111.329,109.85,111.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","37","  Communication","DCMCRG3",110.386,109.603,109.451,109.659,109.518,109.71,109.692,109.514,109.514,109.543,109.271,109.489,109.38,109.305,109.943,108.887,109.793,110.099,110.204,110.395,110.524,110.66,110.726,110.854,111.307,111.035,111.127,111.207,111.308,111.534,111.574,110.106,110.137,110.196,110.244,110.097,109.898,109.797,109.995,109.964,110.435,110.384,110.455,109.566,109.799,109.704,109.69,109.025,108.977,108.777,108.538,108.237,107.605,107.279,106.804,106.668,106.686,106.343,106.624,106.377,106.668,105.712,105.302,105.024,104.732,103.5,103.643,103.743,102.336,103.246,102.78,102.627,102.289,102.416,102.745,102.616,102.38,102.49,103.291,103.357,102.813,103.125,103.104,103.034,103.153,103.22,102.453,101.986,102.246,102.416,103.596,104.5,104.133,104.19,103.918,103.869,104.168,104.224,103.889,103.467,103.181,102.47,102.586,102.463,102.408,102.214,102.056,101.889,101.873,102.025,101.845,101.265,100.898,101.041,101.005,100.733,100.827,100.242,100.42,100.404,100.275,100.492,100.331,100.461,100.102,99.876,99.619,99.492,99.944,99.734,99.782,99.89,100.022,100.014,100.116,100.274,100.133,100.311,100.573,100.219,100.043,99.19,97.984,97.331,96.611,96.722,96.939,97.133,97.485,97.252,97.255,97.448,97.547,97.521,97.205,97.351,97.372,97.48,97.637,97.913,98.289,98.723,99.324,99.274,99.195,99.237,99.472,99.717,99.891,100.031,100.133,100.3,100.301,100.25,100.403,100.424,100.597,100.672,100.144,100.097,100.231,100.236,100.254,100.295,100.308,100.232,100.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","38","  Recreation","DRRLRG3",115.51,115.481,115.206,115.653,115.765,114.938,115.104,115.062,115.185,114.928,114.986,115.015,114.721,115.088,115.102,114.859,114.648,114.408,114.34,114.327,114.255,114.232,114.096,114.111,113.77,113.701,113.678,113.169,112.869,112.831,112.503,112.326,112.198,112.046,111.69,111.593,111.597,111.408,111.362,111.281,110.708,110.464,110.123,109.803,109.514,109.248,109.012,108.721,108.68,108.536,108.249,108.282,108.256,108.021,107.611,107.359,106.9,106.799,106.615,106.692,106.584,106.458,106.687,106.5,106.9,106.88,106.786,106.582,106.505,106.372,106.179,106.032,105.954,105.751,105.336,105.581,105.406,105.203,105.131,104.919,104.8,104.675,104.634,104.378,104.271,104.151,103.935,104.011,103.929,103.54,103.384,103.277,103.029,103.022,102.88,102.835,102.75,102.664,102.548,102.25,102.031,101.807,101.757,101.605,101.493,101.362,101.358,101.384,101.336,101.411,101.541,101.614,101.402,101.367,101.079,100.876,100.905,100.938,100.73,100.417,100.399,100.082,100.032,100.035,100.091,99.972,99.887,99.878,100.117,100.097,99.775,99.635,99.544,99.494,99.585,99.513,99.386,99.253,99.194,99.157,98.733,98.637,98.634,98.441,98.288,98.211,98.133,98.117,98.111,97.851,97.676,97.347,97.415,97.608,97.475,97.464,97.653,97.641,97.775,97.658,97.601,97.75,97.888,98.022,98.08,98.047,97.638,97.338,97.24,97.363,97.104,96.823,96.675,96.821,96.564,96.413,96.213,96.053,95.772,95.375,95.293,95.14,95.045,95.016,94.708,94.553,94.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","39","  Education","DEDURG3",54.789,55.117,55.342,55.553,55.78,55.961,56.243,56.511,56.547,56.782,57.036,57.329,57.646,57.925,58.196,58.445,58.659,58.885,59.102,59.284,59.557,60.122,60.392,60.616,60.828,60.94,61.063,61.274,61.528,61.765,62.031,62.252,62.506,62.721,62.944,63.19,63.409,63.593,63.853,64.121,64.409,64.575,64.879,64.965,65.378,65.62,65.865,66.304,66.46,66.779,67.1,67.364,67.665,67.879,68.193,68.201,68.519,68.931,68.963,69.198,69.707,70.032,70.288,70.612,70.989,71.564,71.817,71.735,71.949,72.229,72.501,72.845,73.134,73.474,73.833,74.184,74.515,74.927,75.449,75.812,76.205,76.593,76.97,77.194,77.628,78.163,78.555,79.035,79.428,79.89,80.347,80.783,81.132,81.55,82.017,82.399,83.02,83.497,83.967,84.511,84.956,85.362,85.993,87.577,88.027,88.616,88.998,89.612,90.262,90.775,91.37,91.868,92.351,92.777,93.344,94.012,95.071,95.455,95.998,96.552,97.205,97.641,98.22,98.722,99.388,99.997,100.429,100.569,101.363,101.657,102.153,102.655,103.402,103.908,104.417,104.98,105.616,106.148,106.766,107.263,107.564,108.067,108.698,109.243,109.54,110.183,110.916,111.274,111.765,112.185,112.488,113.159,113.372,114.354,115.031,115.657,116.155,116.633,117.096,117.816,118.234,118.847,119.371,119.907,120.471,120.98,121.466,122.016,122.619,123.196,123.765,124.31,125.009,125.544,126.274,126.963,127.075,127.607,127.884,128.447,128.887,129.466,130.266,130.984,131.253,131.883,132.608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","40","  Food services and accommodations","DFSARG3",75.064,75.222,75.521,75.798,76.011,76.139,76.293,76.384,76.631,76.782,76.831,76.855,77.016,77.147,77.38,77.671,77.948,78.045,78.315,78.475,78.635,78.953,79.196,79.369,79.527,79.685,79.898,80.108,80.133,80.387,80.522,80.638,80.883,81.13,81.327,81.724,81.735,81.835,81.936,82.173,82.438,82.462,82.562,82.737,83.202,83.359,83.593,83.815,83.847,83.905,84.117,84.426,84.528,84.576,84.872,85.056,85.342,85.417,85.582,85.808,86.093,86.223,86.524,86.597,86.796,87.047,87.336,87.494,87.708,87.908,88.117,88.073,88.446,88.656,89.005,89.111,89.34,89.706,89.851,90.199,90.076,90.158,90.5,90.683,90.878,91.251,91.216,91.343,91.514,91.683,91.779,92.125,92.262,92.352,92.665,92.75,92.787,92.973,92.971,92.977,93.514,93.652,93.892,94.038,94.147,94.519,94.733,95.078,95.296,95.352,95.853,96.217,96.586,96.731,97.138,97.315,97.757,98.023,98.118,98.279,98.637,98.973,99.565,99.612,99.608,99.879,100.092,100.222,100.069,100.81,101.141,101.391,101.708,102.049,102.417,102.677,103.072,103.315,103.546,103.801,103.941,104.267,104.539,104.865,105.388,105.794,105.788,106.38,106.811,107.301,107.838,108.125,108.499,108.693,108.941,109.164,109.647,109.932,110.303,110.395,110.926,111.423,112.086,112.315,112.776,113.06,113.32,113.544,113.795,113.897,113.846,114.22,114.299,114.326,114.283,114.387,114.64,114.888,114.888,115.029,114.983,114.973,115.047,115.366,115.862,116.155,116.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","41","  Financial services and insurance","DIFSRG3",73.233,73.618,73.721,74.018,74.062,74.255,74.636,74.821,75.097,75.419,75.487,75.801,76.169,76.333,75.864,76.414,76.749,77.094,77.801,78.094,78.407,78.701,79.207,79.446,79.923,80.606,81.221,81.449,81.63,82.363,82.17,82.47,82.913,83.117,83.72,83.819,83.892,83.962,84.16,84.046,84.222,83.124,84.172,84.572,83.537,84.468,84.209,84.487,84.763,84.921,85.013,84.996,84.89,84.559,84.897,84.747,84.884,84.912,84.97,85.367,86.244,86.98,86.843,85.802,85.454,85.155,85.119,85.032,85.271,85.468,85.355,85.193,85.814,85.998,85.984,85.938,85.877,85.731,85.729,85.569,79.949,85.079,85.215,85.239,85.322,85.88,86.297,86.768,87.249,87.521,87.769,87.912,88.295,88.782,89.193,89.242,89.128,89.429,89.888,90.666,91.331,91.669,91.882,92.152,92.429,92.725,93.025,93.44,94.229,94.676,95.028,95.512,95.94,96.454,97.107,97.424,97.663,97.665,97.936,98.224,98.633,99.133,99.52,99.859,99.975,100.035,100.07,100.133,100.339,100.695,100.814,100.795,100.991,100.913,101.177,101.59,101.916,102.14,101.896,102.218,103.019,103.65,103.9,104.232,105.017,105.293,105.514,105.781,105.943,106.28,106.541,107.256,108.186,108.506,108.847,109.033,109.127,109.385,109.919,110.748,110.897,111.066,110.25,109.927,109.977,109.806,109.587,109.486,108.94,108.228,107.703,108.378,109.006,109.557,109.516,109.464,109.327,110.608,111.396,112.277,112.855,113.325,114.008,113.809,113.947,113.434,113.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","42","  Other goods and services","DOISRG3",76.064,76.311,76.437,76.613,76.64,76.97,76.99,77.367,77.44,77.594,77.675,77.786,77.84,77.761,78.111,78.149,78.381,78.279,78.708,78.648,78.763,78.909,79.045,78.652,79.129,79.218,79.628,79.746,79.874,80.051,80.057,80.286,80.309,80.644,80.749,80.765,81.081,81.517,81.22,81.772,82.137,81.756,82.078,82.366,82.827,82.977,82.773,84.63,85.577,85.551,85.104,85.953,85.905,85.819,86.407,86.355,87.266,87.49,87.497,87.413,87.778,88.242,88.718,89.393,88.786,88.604,89.211,89.115,89.757,89.592,90.404,90.119,90.619,90.704,90.949,91.446,91.21,91.756,92.56,91.942,92.366,92.326,92.706,92.382,92.678,92.962,92.823,93.628,93.178,93.959,93.955,94.273,94.764,94.387,94.407,94.483,94.486,94.856,94.843,95.087,95.046,95.159,95.456,95.735,95.74,95.801,95.857,95.894,96.345,96.515,96.741,96.995,97.201,97.419,97.76,97.789,97.635,97.654,97.743,98.109,98.319,99.026,99.238,99.063,99.283,99.438,100.052,100.421,101.063,101.175,101.326,101.597,101.84,101.881,102.065,102.301,102.598,103.014,103.135,103.767,104.093,104.427,104.632,105.362,106.001,106.53,106.543,106.614,106.944,107.452,107.508,107.546,107.981,108.222,108.461,108.765,109.356,109.815,110.293,110.849,111.163,111.541,112.049,112.307,112.456,112.632,112.83,113.098,113.192,113.438,115.126,116.709,116.453,116.699,117.329,117.309,117.879,118.428,118.783,118.873,118.777,118.86,119.293,119.444,119.601,119.76,120.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","43","  Net foreign travel and expenditures abroad by U.S. residents","ZZZZZZ3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
