"","Table 2#3#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214","F215","F216","F217","F218","F219"
"11","2","Goods","DGDSRG3",28.859,28.872,28.866,28.887,28.876,28.939,28.965,28.971,29.039,29.086,29.056,29.063,29.012,29.026,29.043,29.187,29.177,29.152,29.187,29.237,29.216,29.246,29.372,29.352,29.364,29.378,29.336,29.249,29.246,29.22,29.296,29.321,29.323,29.29,29.257,29.242,29.271,29.378,29.402,29.441,29.413,29.399,29.338,29.398,29.656,29.565,29.562,29.51,29.576,29.61,29.552,29.526,29.559,29.663,29.745,29.795,29.748,29.788,29.825,29.884,29.964,29.987,29.97,29.98,29.936,29.978,30.019,29.991,30.051,30.045,30.095,30.136,30.156,30.137,30.184,30.234,30.312,30.456,30.452,30.406,30.369,30.338,30.369,30.522,30.533,30.715,30.812,30.91,30.891,30.927,30.968,31.131,31.212,31.254,31.269,31.326,31.265,31.261,31.25,31.264,31.319,31.416,31.56,31.68,31.76,31.836,31.948,31.946,32.107,32.218,32.29,32.38,32.494,32.562,32.654,32.789,32.89,33.037,33.141,33.143,33.252,33.307,33.455,33.606,33.701,33.907,34.032,34.1,34.219,34.284,34.437,34.583,34.682,34.804,34.815,34.992,35.063,35.097,35.211,35.26,35.414,35.585,35.679,35.8,35.811,35.867,35.952,36.09,36.211,36.353,36.397,36.433,36.418,36.446,36.479,36.636,36.783,36.943,36.946,36.97,37.025,37.03,37.159,37.252,37.47,37.455,37.545,37.659,37.847,38.116,38.494,38.821,39.02,39.254,39.322,39.984,40.015,40.248,40.681,41.047,41.597,42.273,42.914,43.218,43.702,44.079,44.452,45.024,45.593,45.969,46.337,46.709,46.878,47.039,47.141,47.229,47.317,47.592,48.079,48.323,48.438,48.726,48.925,49.152,49.274,49.164,49.083,49.129,49.357,49.525,49.737,49.913,50.184,50.481,50.651,50.832
"12","3","  Durable goods","DDURRG3",50.707,50.736,50.8,50.851,50.936,51.037,51.062,50.824,50.911,50.875,50.916,50.939,50.83,50.913,50.764,50.825,50.82,50.681,50.686,50.697,50.476,50.433,50.764,50.397,50.518,50.536,50.566,50.674,50.794,50.87,50.909,50.991,51.13,51.083,50.844,50.913,50.869,50.945,51.047,50.958,50.971,51.131,51.169,51.175,51.219,50.98,50.999,50.98,50.905,51.016,51.087,51.096,51.129,51.252,51.213,51.187,51.509,51.515,51.435,51.445,51.493,51.597,51.526,51.549,51.492,51.487,51.516,51.441,51.404,51.279,51.366,51.409,51.384,51.355,51.339,51.298,51.347,50.952,50.914,50.963,50.955,50.547,50.559,50.884,50.479,50.661,50.648,50.791,50.799,50.849,51,51.042,51.072,51.153,51.201,51.461,51.21,51.13,51.154,51.291,51.41,51.468,51.762,51.964,52.142,52.411,52.571,52.461,52.704,52.814,52.946,53.037,53.15,53.244,53.4,53.568,53.789,53.973,54.184,54.068,54.163,54.372,54.637,54.738,54.76,54.896,54.99,55.087,55.103,55.339,55.435,55.425,55.411,55.492,55.581,55.628,55.721,55.789,55.955,56.107,56.305,56.674,57.088,57.405,57.715,57.902,57.975,58.148,58.274,58.405,58.541,58.11,57.787,57.743,57.795,58.003,58.302,58.336,58.401,58.582,58.663,58.691,58.806,58.94,59.087,58.688,58.725,58.853,58.852,59.029,59.115,59.35,59.479,59.561,59.687,59.77,59.813,59.807,59.977,60.059,60.306,60.553,60.976,61.396,62.042,63,63.841,64.43,65.27,66.111,66.531,66.952,67.031,67.531,68.158,68.706,68.745,68.915,69.229,69.528,69.872,70.204,70.521,71.112,71.431,71.617,71.65,72.083,72.437,72.562,72.954,73.083,73.672,74.307,74.441,74.68
"13","4","    Motor vehicles and parts","DMOTRG3",31.725,31.773,31.857,31.888,31.991,32.115,32.159,31.789,31.908,31.868,31.938,31.947,31.719,31.768,31.477,31.535,31.501,31.294,31.268,31.28,30.938,30.871,31.361,30.788,30.974,31.017,31.081,31.242,31.405,31.532,31.629,31.755,32.01,31.952,31.598,31.731,31.669,31.769,31.899,31.962,32.005,32.102,32.155,32.23,32.327,31.969,32.001,31.984,31.873,32.014,32.104,32.128,32.154,32.318,32.26,32.226,32.608,32.587,32.423,32.407,32.525,32.645,32.559,32.558,32.494,32.524,32.593,32.513,32.493,32.319,32.466,32.574,32.593,32.554,32.559,32.509,32.59,32.006,32.028,32.179,32.213,31.727,31.782,32.328,31.707,31.938,31.901,32.017,32.005,32.023,32.146,32.11,32.071,32.093,32.065,32.372,31.844,31.769,31.826,31.983,32.101,32.14,32.525,32.746,32.953,33.287,33.425,33.095,33.233,33.256,33.307,33.358,33.444,33.489,33.574,33.671,33.83,33.96,34.153,33.844,33.798,33.988,34.26,34.257,34.114,34.233,34.255,34.352,34.264,34.512,34.618,34.587,34.579,34.594,34.679,34.72,34.822,34.937,35.121,35.319,35.575,36.088,36.385,36.832,37.162,37.339,37.33,37.395,37.477,37.519,37.627,36.839,36.305,36.285,36.346,36.513,36.845,36.921,37.011,37.174,37.241,37.232,37.287,37.42,37.534,36.855,36.825,36.903,36.879,37.049,37.111,37.308,37.358,37.337,37.396,37.451,37.376,37.299,37.374,37.344,37.285,37.341,37.512,37.771,38.369,39.267,40.041,40.407,41.016,41.736,41.935,42.144,41.83,42.249,43.002,43.151,43.023,43.244,43.464,43.76,44.089,44.352,44.503,45.08,45.218,45.521,45.713,45.993,46.217,46.409,46.596,47.092,47.591,48.303,48.34,48.644
"14","5","    Furnishings and durable household equipment","DFDHRG3",45.369,45.344,45.385,45.517,45.579,45.663,45.637,45.664,45.653,45.648,45.653,45.678,45.729,45.805,45.9,45.946,45.955,45.953,45.997,46.001,46.065,46.105,46.052,46.106,46.083,46.071,46.107,46.117,46.151,46.189,46.147,46.161,46.11,46.115,46.126,46.097,46.103,46.127,46.163,46.107,46.064,46.062,46.061,46.022,45.995,46.031,46.039,46.03,46.031,46.032,45.991,46.012,46.031,46.042,46.05,46.048,46.158,46.163,46.247,46.273,46.254,46.259,46.234,46.242,46.227,46.203,46.138,46.108,46.051,46.042,45.986,45.944,45.926,45.948,45.908,45.884,45.892,45.924,45.85,45.769,45.747,45.737,45.766,45.77,45.792,45.804,45.836,45.926,45.975,46.077,46.243,46.375,46.484,46.576,46.709,46.881,46.887,46.898,46.869,46.963,47.067,47.143,47.267,47.408,47.525,47.6,47.687,47.842,48.195,48.41,48.684,48.855,48.945,49.058,49.181,49.328,49.487,49.617,49.776,49.891,50.045,50.2,50.405,50.563,50.75,50.832,51.016,51.09,51.225,51.381,51.458,51.514,51.587,51.735,51.716,51.908,51.913,51.908,51.998,51.997,52.034,52.179,52.335,52.453,52.502,52.652,52.628,52.77,52.835,52.938,52.961,53.156,53.137,53.126,53.107,53.231,53.292,53.281,53.366,53.432,53.484,53.565,53.7,53.703,53.895,53.989,54.095,54.269,54.311,54.404,54.5,54.529,54.729,54.924,55.04,55.09,55.234,55.307,55.541,55.645,56.125,56.431,57.033,57.596,58.143,58.812,59.553,60.518,61.153,61.97,62.553,63.093,63.521,64.031,64.331,64.838,65.099,65.18,65.445,65.596,65.974,66.286,66.727,66.832,67.114,67.467,67.658,67.773,67.863,68.128,68.391,68.239,68.435,68.608,68.799,69.113
"15","6","    Recreational goods and vehicles","DREQRG3",170.743,170.747,170.601,170.072,169.889,169.581,169.676,169.938,170.014,169.892,169.949,169.972,170.31,170.687,171.125,171.194,171.458,171.392,171.531,171.567,171.648,171.463,171.354,171.259,171.126,171.02,170.817,170.788,170.76,170.45,170.254,170.064,170.082,169.754,169.508,169.363,169.174,169.131,168.94,168.846,168.664,168.416,168.358,168.311,168.083,167.92,167.953,167.78,167.701,167.683,168.035,167.924,168.204,168.242,168.294,168.291,168.707,168.994,169.23,166.241,166.565,166.802,166.853,166.571,166.376,165.936,165.997,165.808,165.715,165.595,165.557,165.321,165.265,165.138,165.157,164.717,164.376,164.179,163.866,163.548,163.222,162.603,162.041,161.513,161.509,161.848,161.98,161.771,161.796,161.657,161.799,162.101,162.257,162.285,162.383,162.434,163.355,162.577,162.74,162.733,162.702,162.9,162.739,162.603,162.485,163.072,163.601,164.076,164.604,164.867,164.893,165.08,165.407,165.768,166.213,166.608,167.15,167.534,167.724,168.103,168.622,168.912,168.999,169.335,170.167,170.409,170.446,170.586,170.694,170.752,170.61,170.344,169.855,169.856,170.379,169.617,169.578,169.391,169.464,169.671,169.876,170.277,172.223,172.443,173.37,173.379,174.544,175.596,176.252,176.838,177.423,177.435,177.673,177.489,177.42,177.864,178.295,178.203,177.899,178.631,178.39,178.519,178.809,179.21,179.228,179.469,179.605,179.687,179.881,180.243,180.657,180.989,181.18,181.294,181.602,181.917,182.208,182.72,182.784,183.333,184.402,185.051,185.609,186.282,187.176,189.065,190.495,190.869,192.458,193.89,194.788,195.264,196.832,197.66,198.548,202.275,202.026,202.013,202.773,203.407,203.635,204.245,205.055,207.473,208.865,207.369,204.729,207.582,209.886,208.634,210.803,207.792,209.799,211.331,211.91,210.772
"16","7","    Other durable goods","DODGRG3",31.65,31.7,31.687,31.716,31.71,31.703,31.719,31.679,31.709,31.698,31.638,31.699,31.711,31.752,31.784,31.763,31.78,31.811,31.808,31.8,31.789,31.764,31.8,31.792,31.862,31.831,31.715,31.714,31.729,31.681,31.686,31.708,31.653,31.663,31.669,31.649,31.692,31.701,31.753,31.065,31.101,31.776,31.8,31.626,31.633,31.619,31.576,31.606,31.652,31.718,31.763,31.692,31.665,31.67,31.65,31.64,31.618,31.65,31.617,32.61,32.317,32.382,32.352,32.582,32.591,32.609,32.624,32.623,32.623,32.639,32.686,32.682,32.461,32.422,32.367,32.555,32.59,32.643,32.589,32.504,32.393,32.162,32.076,31.945,32.015,32.046,32.03,32.307,32.301,32.36,32.406,32.407,32.471,32.691,32.785,32.777,33.005,33.054,32.988,33.008,33.063,33.036,33.089,33.215,33.3,33.283,33.358,33.443,33.469,33.519,33.544,33.469,33.508,33.543,33.76,33.974,34.182,34.394,34.522,34.706,35.01,35.107,35.188,35.397,35.432,35.537,35.637,35.639,35.826,35.921,35.984,36.047,36.044,36.196,36.239,36.274,36.448,36.476,36.538,36.61,36.66,36.566,36.864,36.89,36.988,37.056,37.091,37.183,37.234,37.427,37.552,37.659,37.847,37.762,37.908,38.118,38.337,38.299,38.289,38.337,38.587,38.602,38.719,38.862,38.94,39.01,39.138,39.262,39.187,39.247,39.162,39.652,39.806,39.983,40.184,40.247,40.417,40.319,40.57,40.758,41.084,41.484,41.962,42.142,42.395,42.811,43.003,43.142,44.099,44.399,44.689,45.214,45.249,45.453,45.643,45.791,46.072,46.205,46.477,46.656,46.746,46.941,47.128,47.327,47.624,47.606,47.85,47.97,48.113,48.19,48.442,48.877,49.308,49.493,49.548,49.738
"17","8","  Nondurable goods","DNDGRG3",21.634,21.643,21.627,21.641,21.617,21.665,21.688,21.729,21.786,21.839,21.802,21.806,21.771,21.772,21.812,21.949,21.939,21.934,21.97,22.018,22.03,22.067,22.145,22.177,22.171,22.182,22.135,22.034,22.014,21.977,22.047,22.059,22.041,22.015,22.017,21.991,22.027,22.123,22.132,22.185,22.155,22.116,22.048,22.108,22.365,22.309,22.304,22.254,22.333,22.351,22.28,22.251,22.28,22.368,22.46,22.515,22.414,22.455,22.506,22.566,22.641,22.648,22.642,22.648,22.611,22.657,22.695,22.679,22.748,22.762,22.8,22.836,22.861,22.846,22.899,22.96,23.035,23.259,23.262,23.205,23.166,23.209,23.239,23.343,23.431,23.594,23.702,23.781,23.758,23.787,23.803,23.97,24.053,24.083,24.09,24.103,24.084,24.095,24.078,24.068,24.105,24.198,24.298,24.39,24.443,24.473,24.564,24.583,24.711,24.81,24.863,24.943,25.045,25.101,25.171,25.286,25.352,25.476,25.549,25.574,25.675,25.693,25.802,25.948,26.049,26.248,26.366,26.422,26.55,26.574,26.723,26.885,26.996,27.113,27.107,27.291,27.35,27.374,27.464,27.488,27.615,27.729,27.752,27.822,27.772,27.794,27.872,27.989,28.095,28.226,28.246,28.374,28.427,28.468,28.495,28.627,28.728,28.903,28.893,28.879,28.924,28.923,29.043,29.118,29.332,29.404,29.498,29.596,29.812,30.079,30.498,30.82,31.021,31.273,31.321,32.068,32.092,32.364,32.824,33.227,33.803,34.523,35.164,35.417,35.823,36.032,36.263,36.785,37.244,37.481,37.805,38.134,38.306,38.377,38.353,38.332,38.422,38.697,39.183,39.394,39.447,39.702,39.858,39.981,40.047,39.873,39.771,39.719,39.9,40.065,40.217,40.391,40.564,40.754,40.919,41.071
"18","9","    Food and beverages purchased for off-premises consumption","DFXARG3",19.97,19.895,19.857,19.802,19.757,19.824,19.859,19.785,19.876,19.881,19.795,19.788,19.758,19.735,19.838,20.039,20.039,20.005,20.003,20.01,20.022,20.134,20.21,20.289,20.262,20.28,20.251,20.205,20.111,20.034,20.085,20.055,20.01,20.013,19.976,20.009,20.1,20.208,20.258,20.268,20.229,20.207,20.14,20.207,20.447,20.383,20.401,20.269,20.447,20.479,20.391,20.296,20.291,20.485,20.562,20.569,20.492,20.467,20.574,20.618,20.766,20.771,20.772,20.787,20.743,20.841,20.905,20.894,21.016,21.032,21.05,21.061,21.019,20.962,21.036,21.109,21.217,21.584,21.591,21.44,21.362,21.388,21.427,21.564,21.688,21.998,22.177,22.279,22.15,22.153,22.077,22.386,22.445,22.444,22.368,22.317,22.197,22.161,22.096,21.983,22.017,22.176,22.268,22.362,22.337,22.375,22.414,22.435,22.552,22.641,22.677,22.75,22.825,22.817,22.884,22.972,23.057,23.216,23.255,23.259,23.34,23.302,23.373,23.513,23.656,23.936,24.077,24.152,24.307,24.3,24.528,24.744,24.913,25.033,25.064,25.147,25.25,25.244,25.295,25.357,25.474,25.536,25.46,25.474,25.275,25.32,25.464,25.685,25.79,25.96,25.993,26.043,26.035,26.075,26.149,26.371,26.551,26.885,26.84,26.829,26.835,26.872,27.024,27.141,27.333,27.42,27.538,27.68,28.083,28.488,29.194,29.62,29.914,30.187,30.223,31.765,31.775,31.905,32.321,32.602,33.083,33.906,34.439,34.449,34.673,34.692,34.68,35.301,36.038,36.38,36.806,37.295,37.47,37.4,37.192,37.008,37.038,37.354,37.892,38.13,38.1,38.433,38.642,38.791,38.764,38.312,38.085,37.98,38.127,38.237,38.379,38.571,38.703,38.853,38.876,38.994
"19","10","    Clothing and footwear","DCLORG3",52.493,52.481,52.512,52.6,52.657,52.711,52.724,52.954,53,53.009,52.994,53.022,52.96,53.195,53.242,53.444,53.417,53.386,53.474,53.645,53.728,53.724,53.651,53.779,53.685,53.781,53.768,53.584,53.685,53.627,53.833,53.879,53.932,53.861,53.868,53.849,53.505,53.573,53.896,53.841,53.829,53.936,53.993,53.799,54.466,54.378,54.128,53.94,54.146,54.228,54.252,54.319,54.256,54.352,54.452,54.488,54.424,54.564,54.716,54.768,54.854,54.855,54.875,54.957,55.002,54.999,55.031,54.94,54.857,54.755,54.928,55.065,55.167,55.15,55.052,55.134,55.2,55.384,55.442,55.693,55.507,55.577,55.71,55.843,56.019,56.169,56.293,56.46,56.616,56.798,57.117,57.084,57.382,57.535,57.725,58.037,58.21,58.407,58.631,58.756,58.935,59.142,59.438,59.598,59.752,59.939,60.161,60.423,60.705,61.105,61.421,61.857,62.199,62.551,62.851,63.228,63.573,63.801,64.001,64.302,64.666,64.857,65.079,65.329,65.634,65.931,66.379,66.277,66.69,66.856,67.186,67.365,67.501,67.738,67.698,67.877,68.028,68.288,68.45,68.583,68.959,69.216,69.546,69.836,69.995,70.217,70.304,70.513,70.922,71.093,71.317,70.995,71.286,71.346,71.42,71.53,71.759,71.862,71.905,71.984,72.069,72.03,72.109,71.748,72.368,72.645,72.804,73.1,73.176,73.309,73.865,74.26,74.474,74.787,74.704,74.913,75.088,75.295,75.51,75.756,76.072,76.889,77.678,78.375,79.237,79.9,80.553,82.114,82.234,82.522,82.98,82.994,82.97,83.189,83.316,83.374,83.447,83.372,83.867,84.203,83.927,84.135,84.366,84.504,84.879,85.105,85.187,85.382,85.849,86.109,86.597,87.045,87.351,87.452,87.772,88.168
"20","11","    Gasoline and other energy goods","DGOERG3",10.882,11.098,11.093,11.167,11.106,11.061,11.006,11.186,11.116,11.338,11.356,11.359,11.276,11.242,11.138,11.218,11.181,11.258,11.381,11.503,11.487,11.401,11.571,11.487,11.535,11.52,11.379,11.099,11.19,11.226,11.347,11.457,11.476,11.37,11.441,11.264,11.299,11.443,11.215,11.449,11.429,11.286,11.12,11.299,11.639,11.556,11.569,11.693,11.551,11.534,11.41,11.373,11.444,11.264,11.446,11.624,11.362,11.47,11.403,11.454,11.42,11.421,11.37,11.33,11.262,11.263,11.26,11.244,11.296,11.35,11.386,11.458,11.567,11.572,11.644,11.68,11.68,11.751,11.731,11.716,11.767,11.859,11.84,11.894,11.895,11.859,11.862,11.862,11.918,11.914,11.987,12.023,12.131,12.167,12.206,12.226,12.296,12.299,12.263,12.373,12.373,12.372,12.39,12.405,12.533,12.425,12.574,12.445,12.554,12.59,12.557,12.484,12.555,12.606,12.608,12.734,12.66,12.698,12.76,12.661,12.775,12.814,12.968,13.082,13.059,13.135,13.061,13.075,13.053,13.054,12.978,13.057,13.017,13.069,12.876,13.316,13.24,13.136,13.23,13.054,13.157,13.33,13.392,13.483,13.534,13.379,13.314,13.16,13.172,13.225,13.111,13.568,13.62,13.651,13.56,13.59,13.452,13.412,13.413,13.307,13.399,13.281,13.412,13.591,13.836,13.859,13.923,13.908,13.944,14.14,14.192,14.411,14.528,14.842,14.86,14.911,14.841,15.515,16.344,17.247,18.431,19.391,20.526,20.878,21.343,21.426,21.554,21.494,21.45,21.225,21.144,21.147,21.216,21.201,21.288,21.321,21.565,22.009,22.719,22.945,23.164,23.381,23.393,23.367,23.354,23.176,22.984,22.748,22.91,23.185,23.249,23.324,23.499,23.773,24.028,24.145
"21","12","    Other nondurable goods","DONGRG3",18.815,18.812,18.829,18.905,18.945,19.033,19.105,19.188,19.278,19.269,19.292,19.315,19.336,19.342,19.37,19.357,19.358,19.347,19.35,19.359,19.373,19.368,19.388,19.389,19.41,19.401,19.406,19.416,19.415,19.413,19.411,19.406,19.393,19.402,19.418,19.41,19.445,19.459,19.495,19.492,19.47,19.452,19.451,19.453,19.468,19.48,19.495,19.502,19.528,19.525,19.522,19.609,19.685,19.781,19.793,19.828,19.837,19.904,19.905,19.99,20,20.015,20.028,20.033,20.021,20.012,20.026,20.029,20.045,20.054,20.077,20.084,20.131,20.184,20.215,20.254,20.315,20.355,20.355,20.357,20.37,20.384,20.397,20.449,20.492,20.517,20.555,20.613,20.665,20.718,20.753,20.795,20.81,20.847,20.916,20.944,20.976,21.02,21.034,21.069,21.09,21.085,21.183,21.293,21.38,21.461,21.531,21.595,21.679,21.73,21.793,21.889,21.967,22.038,22.083,22.125,22.174,22.247,22.332,22.411,22.429,22.474,22.552,22.665,22.707,22.783,22.895,22.988,23.078,23.125,23.236,23.322,23.42,23.524,23.627,23.717,23.768,23.884,23.997,24.087,24.145,24.227,24.296,24.363,24.451,24.521,24.581,24.692,24.761,24.84,24.892,24.965,25.038,25.073,25.101,25.133,25.239,25.3,25.328,25.37,25.415,25.463,25.495,25.517,25.558,25.56,25.593,25.63,25.667,25.73,25.841,25.975,26.032,26.105,26.227,26.252,26.333,26.416,26.561,26.655,26.827,26.999,27.231,27.582,27.99,28.409,28.937,29.338,29.758,30.153,30.541,30.907,31.191,31.513,31.661,31.852,31.891,32,32.078,32.14,32.287,32.402,32.534,32.709,32.886,33.094,33.25,33.382,33.504,33.598,33.7,33.798,33.953,34.125,34.358,34.487
"22","13","Services","DSERRG3",13.048,13.065,13.087,13.132,13.153,13.2,13.247,13.286,13.325,13.369,13.404,13.433,13.446,13.467,13.475,13.503,13.54,13.566,13.6,13.624,13.653,13.67,13.702,13.719,13.717,13.737,13.743,13.772,13.789,13.817,13.84,13.852,13.885,13.9,13.92,13.936,13.978,14.001,14.026,14.039,14.071,14.097,14.111,14.121,14.13,14.145,14.168,14.183,14.223,14.234,14.239,14.25,14.279,14.289,14.305,14.319,14.337,14.374,14.397,14.413,14.434,14.466,14.494,14.513,14.54,14.561,14.579,14.619,14.635,14.658,14.674,14.696,14.718,14.741,14.755,14.777,14.804,14.818,14.843,14.874,14.907,14.935,14.97,15.002,15.033,15.067,15.091,15.15,15.2,15.259,15.3,15.335,15.394,15.456,15.497,15.532,15.568,15.606,15.63,15.675,15.708,15.76,15.792,15.831,15.886,15.936,15.985,16.037,16.103,16.179,16.249,16.305,16.368,16.438,16.493,16.56,16.626,16.697,16.758,16.829,16.908,16.967,17.052,17.126,17.217,17.278,17.367,17.429,17.514,17.601,17.674,17.761,17.837,17.916,18,18.089,18.168,18.244,18.318,18.388,18.473,18.566,18.662,18.764,18.836,18.916,18.996,19.072,19.166,19.26,19.352,19.444,19.508,19.553,19.615,19.685,19.768,19.838,19.892,19.94,19.997,20.054,20.128,20.195,20.259,20.312,20.384,20.453,20.477,20.547,20.635,20.774,20.871,20.986,21.101,21.234,21.384,21.501,21.626,21.789,21.918,22.076,22.259,22.416,22.607,22.797,22.943,23.13,23.323,23.468,23.636,23.821,24.027,24.203,24.313,24.431,24.578,24.741,24.917,25.008,25.193,25.336,25.552,25.713,25.841,25.958,26.07,26.162,26.288,26.425,26.577,26.771,26.926,27.051,27.202,27.401
"23","14","  Household consumption expenditures (for services)","DHCERG3",12.469,12.487,12.505,12.543,12.561,12.607,12.646,12.682,12.718,12.763,12.799,12.835,12.854,12.883,12.898,12.93,12.972,13.002,13.04,13.064,13.093,13.111,13.144,13.158,13.154,13.171,13.174,13.202,13.217,13.241,13.264,13.274,13.304,13.319,13.339,13.355,13.397,13.421,13.443,13.456,13.488,13.514,13.527,13.539,13.546,13.561,13.584,13.598,13.635,13.645,13.649,13.66,13.687,13.697,13.711,13.725,13.743,13.779,13.801,13.818,13.839,13.872,13.898,13.919,13.946,13.963,13.981,14.021,14.037,14.059,14.075,14.095,14.115,14.133,14.147,14.168,14.192,14.206,14.231,14.261,14.292,14.318,14.351,14.381,14.412,14.442,14.465,14.521,14.568,14.628,14.665,14.698,14.756,14.813,14.852,14.888,14.922,14.961,14.984,15.025,15.054,15.105,15.137,15.174,15.227,15.277,15.323,15.371,15.435,15.509,15.578,15.631,15.691,15.761,15.812,15.876,15.941,16.008,16.066,16.132,16.207,16.263,16.343,16.414,16.5,16.556,16.643,16.702,16.783,16.869,16.938,17.019,17.096,17.172,17.255,17.342,17.418,17.493,17.566,17.633,17.712,17.801,17.893,17.992,18.058,18.135,18.21,18.285,18.375,18.466,18.555,18.64,18.702,18.746,18.806,18.876,18.953,19.021,19.075,19.122,19.176,19.229,19.301,19.362,19.422,19.471,19.541,19.606,19.637,19.707,19.792,19.913,20.012,20.107,20.209,20.345,20.475,20.595,20.712,20.87,20.984,21.128,21.298,21.438,21.614,21.794,21.944,22.12,22.303,22.447,22.604,22.784,22.988,23.142,23.242,23.378,23.501,23.659,23.816,23.91,24.086,24.239,24.444,24.583,24.704,24.819,24.936,25.025,25.149,25.288,25.444,25.624,25.772,25.894,26.037,26.215
"24","15","    Housing and utilities","DHUTRG3",15.407,15.419,15.431,15.495,15.507,15.572,15.595,15.61,15.624,15.685,15.696,15.759,15.763,15.774,15.774,15.783,15.838,15.84,15.885,15.891,15.91,15.915,15.972,15.974,15.978,15.994,15.997,16.052,16.061,16.094,16.114,16.105,16.109,16.117,16.119,16.119,16.173,16.185,16.208,16.176,16.23,16.234,16.252,16.293,16.294,16.291,16.296,16.299,16.359,16.361,16.362,16.379,16.416,16.415,16.416,16.417,16.426,16.482,16.491,16.483,16.474,16.506,16.514,16.527,16.552,16.557,16.561,16.609,16.609,16.609,16.609,16.627,16.623,16.654,16.657,16.655,16.694,16.693,16.711,16.719,16.718,16.746,16.786,16.796,16.832,16.853,16.858,16.909,16.907,16.915,16.923,16.923,16.976,17.032,17.034,17.056,17.094,17.139,17.14,17.158,17.159,17.221,17.227,17.236,17.297,17.336,17.346,17.362,17.415,17.452,17.478,17.532,17.571,17.596,17.635,17.657,17.715,17.761,17.785,17.848,17.893,17.912,17.969,18.002,18.104,18.131,18.236,18.261,18.328,18.396,18.465,18.527,18.596,18.646,18.723,18.772,18.845,18.917,18.99,19.071,19.135,19.233,19.335,19.461,19.517,19.605,19.686,19.753,19.854,19.949,20.017,20.097,20.166,20.186,20.244,20.309,20.38,20.439,20.508,20.534,20.594,20.652,20.72,20.794,20.868,20.893,20.985,21.088,21.222,21.283,21.347,21.445,21.539,21.558,21.629,21.748,21.813,21.893,21.995,22.138,22.209,22.346,22.426,22.545,22.596,22.74,22.835,22.954,23.111,23.263,23.39,23.555,23.899,24.052,24.114,24.272,24.388,24.529,24.659,24.753,24.927,25.132,25.313,25.474,25.588,25.75,25.893,25.973,26.117,26.272,26.397,26.592,26.748,26.967,27.145,27.46
"25","16","    Health care","DHLCRG3",6.895,6.908,6.92,6.95,6.985,7.005,7.02,7.049,7.096,7.153,7.203,7.229,7.193,7.266,7.328,7.387,7.471,7.527,7.566,7.613,7.655,7.676,7.705,7.703,7.69,7.681,7.667,7.656,7.656,7.652,7.66,7.663,7.684,7.689,7.703,7.719,7.742,7.776,7.782,7.83,7.834,7.868,7.878,7.905,7.931,7.945,7.985,7.985,7.995,8.019,8.02,8.031,8.05,8.081,8.098,8.137,8.153,8.16,8.174,8.206,8.248,8.266,8.289,8.319,8.335,8.345,8.369,8.402,8.417,8.454,8.489,8.504,8.532,8.536,8.543,8.582,8.607,8.631,8.637,8.655,8.683,8.7,8.716,8.744,8.767,8.823,8.833,8.888,8.918,8.99,9.024,9.074,9.14,9.2,9.245,9.276,9.333,9.384,9.424,9.464,9.496,9.557,9.598,9.669,9.709,9.757,9.815,9.86,9.915,9.957,10.038,10.07,10.101,10.176,10.2,10.263,10.319,10.383,10.429,10.473,10.531,10.605,10.692,10.77,10.825,10.88,10.936,10.994,11.076,11.15,11.215,11.278,11.368,11.42,11.507,11.585,11.667,11.746,11.796,11.838,11.898,11.949,11.994,12.077,12.093,12.122,12.156,12.225,12.275,12.328,12.373,12.424,12.456,12.494,12.547,12.605,12.642,12.692,12.722,12.753,12.771,12.814,12.903,12.951,12.981,13.016,13.059,13.086,13.119,13.192,13.25,13.316,13.359,13.416,13.449,13.574,13.631,13.729,13.791,13.856,13.962,14.075,14.228,14.313,14.494,14.66,14.797,14.996,15.159,15.306,15.445,15.6,15.715,15.844,15.934,16.06,16.147,16.323,16.451,16.562,16.744,16.88,17.066,17.225,17.334,17.443,17.577,17.682,17.801,17.954,18.045,18.185,18.307,18.397,18.572,18.636
