"","Table 2#4#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214","F215","F216","F217","F218","F219","F220","F221","F222","F223","F224","F225"
"11","3","  Durable goods","DDURRG3",54.522,54.73,54.721,54.697,54.617,54.552,54.385,54.29,54.299,54.556,54.804,54.736,54.744,54.815,54.995,54.779,54.796,54.964,55.119,55.293,55.373,55.341,55.281,55.171,55.18,55.007,54.733,54.432,54.359,54.593,54.834,55.085,54.97,55.212,55.821,56.385,56.75,57.096,57.572,58.097,58.436,58.874,59.155,59.52,59.622,59.857,60.297,61.3,62.168,62.61,62.471,62.15,62.686,63.007,63.329,63.126,63.387,63.886,64.202,64.407,65.12,66.769,69.313,71.48,72.6,73.905,74.715,75.864,76.889,77.743,78.684,80.015,80.838,81.249,82.094,83.192,84.385,85.672,87.059,88.583,90.021,91.605,92.657,94.326,97.091,99.383,101.195,102.929,104.237,106.202,107.772,109.175,110.092,110.949,111.346,111.67,112.47,112.89,113.508,114.214,114.247,114.956,115.184,115.395,115.983,116.253,116.055,116.356,116.382,116.918,117.894,118.562,119.561,120.498,121.36,121.854,121.642,122.315,123.186,124.102,124.731,124.832,125.113,125.523,126.19,126.203,126.259,126.514,127.596,127.917,128.391,128.667,128.661,129.012,129.118,129.32,129.255,129.936,130.569,131.431,131.735,132.521,133.455,133.682,134.217,134.071,133.639,133.342,133.442,132.563,132.217,131.645,131.137,129.873,129.003,128.283,127.341,126.391,125.425,124.492,123.445,122.831,122.264,121.538,120.973,120.717,119.978,119.689,119.152,118.306,117.525,116.946,115.926,115.36,114.801,114.051,112.601,111.388,110.274,109.278,109.19,109.104,108.28,108.432,108.211,108.074,107.312,107.078,106.653,106.186,105.737,105.086,104.56,104.09,103.408,102.999,102.678,101.892,101.61,100.853,100.346,100.216,99.539,99.899,99.506,98.902,98.275,97.803,97.672,98.068,97.841,97.317,97.132,96.761,96.205,95.766,95.52,95.06,94.45,93.82,93.148,92.902
"12","4","    Motor vehicles and parts","DMOTRG3",32.664,32.883,32.835,32.8,32.53,32.312,32.024,31.864,31.881,32.261,32.677,32.638,32.658,32.909,33.129,32.869,32.881,33.09,33.259,33.37,33.477,33.425,33.432,33.35,33.469,33.264,33.028,32.829,32.729,32.9,32.996,33.066,32.692,32.962,33.646,34.189,34.185,34.355,34.623,34.925,34.956,35.147,35.238,35.528,35.574,35.789,36.315,37.442,38.308,38.499,37.944,37.387,37.946,38.244,38.448,37.88,38.036,38.366,38.442,38.371,38.413,39.533,41.607,43.098,43.531,44.332,44.981,45.879,46.741,47.484,48.395,49.767,50.231,50.424,50.922,52.053,53.065,53.781,54.921,55.975,57.081,58.368,58.935,59.777,61.3,62.254,63.32,64.641,65.356,67.216,68.675,69.725,70.174,70.892,71.344,71.408,72.321,72.71,73.39,74.272,74.36,75.136,75.707,75.854,76.566,76.854,77.124,77.485,77.833,78.545,79.672,80.475,81.009,82.415,83.563,84.019,83.107,83.451,84.515,85.134,86.167,86.597,86.483,86.894,87.003,86.538,86.556,87.159,88.479,88.923,89.61,90.014,89.942,90.643,91.303,91.874,92.621,93.879,95.176,96.412,96.977,98.053,99.543,101.067,102.198,102.908,102.799,103.411,104.522,104.57,104.931,105.543,105.897,105.279,104.974,105.011,104.356,103.739,104.179,104.309,104.05,104.039,104.797,104.961,104.553,105.013,104.698,105.124,105.447,105.288,104.984,105.314,104.789,104.603,104.904,104.522,102.924,102.256,101.514,100.346,100.495,100.875,100.575,101.822,102.405,102.806,102.048,102.7,102.941,102.684,102.522,102.05,101.843,101.895,102.018,102.172,101.329,100.028,99.304,97.949,97.787,98.802,100.076,103.335,104.946,105.543,106.175,106.278,106.997,108.975,109.844,109.758,109.907,110.584,110.493,110.584,110.877,111.107,111.197,111.109,110.683,111.416
"13","5","      New motor vehicles (55)","DNMVRG3",38.579,38.724,38.825,38.802,38.462,38.416,38.25,37.799,38.111,38.255,38.501,38.093,38.05,38.123,38.32,37.848,37.756,37.862,37.958,37.853,37.914,37.865,37.765,37.491,37.508,37.203,36.778,36.167,36.05,36.272,36.314,36.298,36.022,36.215,36.753,37.277,37.268,37.439,37.686,38.011,37.846,38.062,38.289,38.559,38.567,38.717,39.177,40.647,41.565,41.588,40.671,39.828,40.575,40.747,40.995,40.14,40.28,40.645,40.867,40.715,40.861,41.862,43.698,45.148,45.449,46.635,46.997,47.922,48.826,49.212,49.739,50.864,51.216,51.63,52.276,53.991,55.191,55.577,56.432,57.692,58.97,60.306,61.107,61.884,63.51,64.82,66.132,66.768,66.895,68.921,70.038,70.881,71.078,71.715,72.413,72.347,72.972,73.397,73.924,74.638,75.129,75.631,76.171,76.581,77.553,78.153,78.702,79.279,79.986,81.315,82.596,83.378,83.418,83.872,84.619,85.035,84.623,85.101,86.039,86.573,87.001,87.329,87.413,88.333,89.137,88.96,89.141,90.359,92.042,92.659,93.165,93.676,94.344,95.11,95.635,96.049,96.696,97.553,98.561,99.402,100.233,101.167,102.304,102.854,103.271,104.033,104.4,104.97,105.452,105.884,106.478,106.994,107.198,107.01,106.83,106.599,106.463,106.172,106.537,106.305,106.305,106.267,106.314,106.337,105.948,106.581,106.35,105.831,105.839,105.712,105.229,105.619,104.312,103.662,103.622,103.902,102.793,102.442,102.285,102.018,101.839,102.003,101.066,101.899,102.852,102.769,101.396,101.833,101.956,101.684,101.661,100.926,100.532,100.502,100.508,100.383,99.992,99.418,98.93,97.515,98.11,99.696,100.064,102.13,101.875,101.776,102.181,102.455,102.973,104.83,105.562,105.501,105.846,106.416,106.744,107.113,107.291,107.765,108.13,108.027,107.773,108.319
"14","6","        New autos","DNEARG3",39.01,39.157,39.258,39.235,38.891,38.845,38.677,38.221,38.536,38.683,38.931,38.518,38.475,38.548,38.748,38.27,38.178,38.284,38.381,38.275,38.337,38.287,38.187,37.911,37.928,37.622,37.191,36.573,36.453,36.677,36.718,36.703,36.425,36.626,37.173,37.703,37.681,37.861,38.114,38.441,38.27,38.493,38.727,38.992,38.999,39.151,39.618,41.107,42.038,42.067,41.146,40.284,41.038,41.214,41.469,40.576,40.74,41.109,41.339,41.156,41.325,42.325,44.2,45.623,45.96,47.161,47.515,48.424,49.378,49.77,50.3,51.391,51.768,52.218,52.897,54.535,55.866,56.198,57.022,58.342,59.632,60.982,61.788,62.57,64.21,65.537,66.865,67.469,67.572,69.622,70.752,71.614,71.814,72.469,73.176,73.095,73.671,74.121,74.668,75.316,75.763,76.224,76.731,77.077,77.986,78.559,79.07,79.569,80.304,81.594,82.833,83.927,84.005,84.553,85.48,85.836,85.414,85.968,87.042,87.539,87.715,88.129,87.907,88.783,89.339,88.912,89.003,89.955,91.64,92.345,92.693,93.175,93.702,94.325,94.9,95.348,95.739,96.41,97.165,97.949,98.662,99.459,100.479,101.024,101.473,102.01,102.026,102.429,102.962,103.289,103.908,104.096,104.013,103.883,103.58,103.181,103.068,102.748,103.018,102.652,102.422,101.989,101.869,101.823,101.802,102.244,102.271,101.829,101.736,101.685,101.322,101.541,100.907,100.349,100.073,100.219,99.008,98.642,98.333,97.985,97.867,98.227,97.518,98.129,98.945,99.061,98.237,99.238,99.759,99.59,99.953,99.661,99.484,99.401,99.327,99.146,99.001,98.945,99.541,98.601,98.976,99.668,99.642,101.714,101.355,100.838,100.834,100.901,101.367,103.752,104.971,104.808,104.77,105.147,105.191,105.604,105.973,105.819,105.696,105.38,105.324,105.474
"15","7","          New domestic autos","DNDCRG3",38.996,39.142,39.243,39.219,38.87,38.824,38.655,38.202,38.52,38.668,38.919,38.508,38.468,38.543,38.742,38.262,38.167,38.271,38.365,38.257,38.318,38.268,38.168,37.894,37.914,37.612,37.181,36.562,36.444,36.667,36.709,36.694,36.417,36.617,37.163,37.692,37.668,37.844,38.092,38.415,38.238,38.468,38.72,39.016,39.067,39.243,39.72,41.189,42.093,42.095,41.142,40.288,41.045,41.219,41.469,40.569,40.721,41.093,41.343,41.198,41.418,42.442,44.303,45.695,45.944,47.094,47.426,48.34,49.326,49.747,50.294,51.4,51.778,52.227,52.899,54.524,55.846,56.172,56.995,58.331,59.63,61.007,61.823,62.604,64.24,65.568,66.919,67.546,67.686,69.761,70.883,71.712,71.836,72.454,73.139,73.04,73.619,74.065,74.62,75.283,75.746,76.22,76.731,77.09,78.001,78.561,79.076,79.541,80.236,81.52,82.761,83.855,83.954,84.521,85.471,85.839,85.43,85.992,87.064,87.566,87.74,88.153,87.93,88.818,89.363,88.928,89.014,89.951,91.638,92.34,92.687,93.175,93.705,94.329,94.9,95.336,95.707,96.371,97.126,97.918,98.653,99.465,100.495,101.034,101.471,102.001,102.015,102.422,102.962,103.292,103.916,104.109,104.025,103.894,103.591,103.19,103.074,102.753,103.02,102.66,102.432,102,101.879,101.829,101.806,102.245,102.27,101.824,101.734,101.681,101.318,101.522,100.908,100.35,100.071,100.217,99.009,98.641,98.334,97.98,97.859,98.222,97.518,98.14,98.953,99.072,98.251,99.247,99.763,99.589,99.949,99.66,99.486,99.401,99.327,99.141,98.993,98.928,99.517,98.583,98.962,99.666,99.613,101.72,101.351,100.845,100.845,100.92,101.394,103.78,104.999,104.828,104.778,105.148,105.189,105.601,105.975,105.822,105.702,105.387,105.331,105.481
"16","8","          New foreign autos","DNFCRG3",38.993,39.146,39.242,39.219,38.896,38.821,38.672,38.196,38.519,38.669,38.917,38.523,38.468,38.543,38.739,38.264,38.169,38.271,38.371,38.253,38.313,38.268,38.167,37.895,37.919,37.549,37.167,36.574,36.442,36.667,36.712,36.692,36.419,36.618,37.166,37.692,37.668,37.843,38.102,38.416,38.241,38.466,38.719,39.018,39.068,39.243,39.699,41.227,42.093,42.095,41.248,40.289,41.044,41.218,41.475,40.569,40.723,41.094,41.342,41.188,41.412,42.439,44.349,45.688,45.968,47.1,47.417,48.324,49.328,49.748,50.315,51.398,51.778,52.22,52.897,54.54,55.84,56.17,57.008,58.321,59.674,61.009,61.82,62.606,64.235,65.572,66.903,67.549,67.697,69.763,70.892,71.726,71.889,72.482,73.138,73.042,73.606,74.068,74.62,75.274,75.743,76.22,76.744,77.086,77.996,78.573,79.041,79.536,80.254,81.507,82.728,83.851,83.96,84.532,85.471,85.844,85.43,85.99,87.079,87.573,87.747,88.156,87.932,88.783,89.349,88.928,89.015,89.974,91.636,92.336,92.688,93.168,93.71,94.336,94.902,95.337,95.707,96.367,97.122,97.923,98.658,99.469,100.485,101.034,101.471,102.001,102.015,102.42,102.963,103.303,103.924,104.108,104.025,103.894,103.588,103.189,103.075,102.756,103.032,102.66,102.434,102,101.879,101.834,101.805,102.245,102.268,101.832,101.733,101.686,101.325,101.574,100.903,100.347,100.078,100.22,99.003,98.635,98.319,97.98,97.866,98.222,97.512,98.117,98.956,99.076,98.246,99.246,99.759,99.589,99.952,99.657,99.486,99.407,99.327,99.14,98.982,98.927,99.53,98.586,98.964,99.648,99.679,101.695,101.359,100.837,100.84,100.918,101.387,103.782,104.993,104.824,104.774,105.141,105.182,105.594,105.966,105.818,105.696,105.381,105.326,105.474
"17","9","        New light trucks","DNWTRG3",36.621,36.757,36.852,36.829,36.509,36.456,36.308,35.871,36.171,36.311,36.548,36.166,36.124,36.194,36.389,35.937,35.842,35.939,36.031,35.933,35.983,35.936,35.84,35.585,35.604,35.294,34.912,34.339,34.222,34.433,34.477,34.457,34.174,34.24,34.72,35.2,35.398,35.441,35.615,35.95,35.874,36.018,36.182,36.541,36.571,36.737,37.163,38.573,39.452,39.422,38.473,37.726,38.397,38.513,38.69,38.101,38.059,38.417,38.602,38.657,38.703,39.729,41.35,42.902,42.914,43.979,44.373,45.408,46.143,46.545,47.076,48.323,48.545,48.799,49.309,51.272,52.046,52.611,53.571,54.641,55.879,57.171,57.963,58.734,60.307,61.534,62.755,63.529,63.735,65.595,66.641,67.41,67.637,68.208,68.852,68.814,69.59,69.875,70.32,71.275,71.961,72.632,73.296,73.906,75.031,75.683,76.307,77.05,77.643,79.042,80.42,80.366,80.354,80.611,80.938,81.492,81.106,81.397,82.019,82.621,83.558,83.72,84.428,85.439,86.715,87.04,87.39,89.083,90.671,91.076,91.821,92.36,93.26,94.25,94.685,95.032,96.042,97.151,98.515,99.433,100.435,101.554,102.84,103.39,103.755,104.789,105.6,106.371,106.776,107.327,107.882,108.77,109.303,109.057,109.009,108.954,108.793,108.532,108.986,108.887,109.106,109.446,109.658,109.753,109.007,109.826,109.351,108.765,108.862,108.672,108.093,108.61,106.82,106.104,106.227,106.599,105.559,105.219,105.151,104.93,104.712,104.757,103.674,104.637,105.67,105.453,103.732,103.78,103.612,103.276,102.97,101.912,101.368,101.371,101.414,101.297,100.672,99.636,98.205,96.495,97.368,99.651,100.381,102.453,102.245,102.395,103.055,103.467,104.04,105.556,105.986,105.986,106.573,107.272,107.793,108.139,108.201,109.082,109.761,109.797,109.422,110.197
"18","10","      Net purchases of used motor vehicles (56)","DNPVRG3",11.981,12.232,12.426,12.434,12.256,11.77,11.421,11.778,11.602,12.421,13.015,13.437,13.516,14.404,14.645,14.774,14.825,15.263,15.501,16.091,16.392,16.419,16.644,16.836,16.99,16.784,16.897,17.627,17.547,17.512,17.664,17.894,17.162,17.617,18.62,19.074,18.894,19.141,19.474,19.588,19.981,20.022,19.674,19.877,19.779,20.105,20.365,20.814,21.843,22.635,22.388,22.149,22.552,23.557,23.748,23.911,24.558,25.326,25.206,25.366,24.687,25.515,28.361,30.3,30.615,30.406,31.815,32.478,32.978,35.027,37.068,39.059,39.457,39.492,38.238,37.89,38.67,40.546,42.795,43.152,43.073,44.062,42.727,41.748,42.095,42.07,42.487,45.95,48.31,50.386,53.254,55.165,56.278,57.357,58.253,59.179,62.339,64.381,67.166,69.519,70.083,72.623,74.191,73.596,73.539,72.998,72.283,72.332,71.2,70.405,71.886,73.71,75.797,81.975,85.137,85.594,82.012,81.858,84.178,85.301,88.665,89.382,88.254,87.058,85.211,83.663,83.179,82.059,83.344,84.008,85.025,85.154,83.256,84.322,85.709,87.195,88.715,92.055,95.273,98.548,98.573,100.604,104.116,108.979,112.19,113.076,111.856,112.905,116.087,115.42,115.786,116.902,117.715,116.157,115.344,116.242,114.261,112.934,113.63,114.354,113.703,113.961,116.463,116.803,116.008,116.678,116.009,118.198,118.751,118.518,118.239,118.366,119.352,119.874,120.626,118.58,114.62,112.952,110.268,106.095,107.159,108.318,109.181,111.888,111.483,113.19,113.102,114.289,114.423,113.163,111.88,111.376,111.141,111.089,111.096,111.133,107.989,103.893,101.161,98.064,96.159,96.56,100.166,107.115,112.516,114.558,115.584,115.214,115.989,118.585,119.734,119.157,118.278,119.558,117.785,117.064,117.94,117.785,117.281,117.261,116.174,117.851
"19","11","        Used autos","DNPURG3",10.763,10.987,11.157,11.167,11.002,10.575,10.266,10.605,10.436,11.172,11.707,12.091,12.165,12.971,13.188,13.307,13.371,13.767,13.985,14.526,14.795,14.824,15.041,15.213,15.343,15.168,15.284,15.973,15.902,15.87,16.005,16.232,15.541,15.969,16.909,17.329,17.154,17.386,17.697,17.798,18.171,18.206,17.875,18.059,17.966,18.271,18.51,18.906,19.862,20.615,20.402,20.193,20.56,21.517,21.694,21.865,22.489,23.219,23.099,23.253,22.596,23.364,26.059,27.882,28.185,27.948,29.291,29.895,30.35,32.315,34.28,36.183,36.578,36.608,35.346,34.905,35.601,37.377,39.461,39.738,39.67,40.487,39.209,38.395,38.693,38.613,38.91,42.055,44.212,46.151,48.716,50.396,51.416,52.313,53.063,53.913,56.98,58.963,61.516,63.572,63.962,66.292,67.775,67.158,67.006,66.564,66.072,66.121,64.941,64.46,66.437,68.604,70.905,77.334,80.612,80.997,76.731,76.368,79.015,80.22,83.863,84.829,84.027,82.623,80.216,78.476,77.942,76.764,78.301,78.873,80.001,80.231,78.592,80.476,82.532,84.499,85.401,88.316,91.644,94.257,94.603,96.734,100.735,105.078,108.32,109.233,107.731,108.317,111.326,111.235,112.06,113.476,115.697,112.204,110.823,112.079,110.428,108.825,109.768,110.2,109.523,109.764,112.273,112.866,111.932,112.462,111.118,113.174,113.54,113.445,113.407,113.711,114.502,115.745,116.689,115.043,110.921,109.7,107.083,103.386,104.931,107.036,108.169,110.888,109.736,112.376,112.852,115.239,115.11,113.205,112.035,112.342,113.131,113.641,113.269,112.302,107.738,103.623,102.272,98.171,96.315,96.348,100.014,107.323,113.643,116.006,116.121,115.61,116.387,119.015,119.654,119.011,118.251,119.043,117.151,117.008,117.827,117.256,116.837,116.521,115.132,117.214
"20","12","          Net transactions in used autos","DNETRG3",24.75,25.188,25.898,25.607,25.636,23.988,22.954,22.185,22.778,24.333,25.419,25.799,25.783,26.933,27.277,27.347,26.408,27.124,27.321,27.885,28.55,28.322,28.068,28.229,29.159,28.251,27.65,27.563,27.404,27.38,27.733,27.249,27.353,27.843,28.868,29.232,29.763,29.27,29.414,28.844,29.5,29.69,28.562,28.986,28.577,29.245,29.664,30.396,31.167,31.524,31.073,30.575,30.524,30.68,30.843,31.843,33.151,33.594,32.863,31.805,30.465,31.719,35.266,38.211,39.164,38.994,40.646,41.486,41.679,44.625,46.27,47.762,49.797,49.791,47.351,45.814,46.007,47.336,49.828,51.054,50.961,53.741,52.961,50.566,51.156,51.673,53.11,57.767,60.843,63.005,67.521,70.702,72.065,74.375,76.171,77.175,78.622,79.895,83.446,87.423,89.622,93.089,94.81,94.817,95.564,94.133,91.995,91.911,91.455,88.899,87.515,87.356,87.587,91.774,93.723,94.264,94.43,95.244,96.041,96.753,98.867,98.577,96.676,96.021,96.128,95.163,94.748,93.816,94.239,95.153,95.948,95.997,95.504,97.919,100.558,103.033,103.601,106.52,109.488,111.472,109.97,111.244,114.842,119.328,124.837,126.44,125.057,125.457,127.445,125.904,125.006,124.473,124.967,122.56,118.671,117.596,118.366,118.425,119.526,120.144,117.638,118.146,121.213,121.872,120.709,122.124,122.55,125.383,126.208,125.397,124.344,124.016,121.12,119.648,120.321,117.604,116.865,116.477,112.308,104.482,103.793,103.242,104.564,108.369,109.018,109.331,110.328,110.435,110.647,111.065,110.514,108.811,106.81,106.107,106.587,108.183,109.279,107.37,104.337,101.018,98.045,96.787,98.864,106.878,111.773,112.562,113.769,113.439,114.034,116.542,119.148,118.703,117.605,120.126,118.596,116.26,117.086,118.264,117.526,118.419,117.947,118.497
"21","13","          Used auto margin","DMARRG3",4.875,5.049,5.135,5.196,5.073,4.948,4.862,5.239,5.011,5.346,5.591,5.817,5.857,6.288,6.4,6.487,6.685,6.884,7.029,7.366,7.466,7.528,7.74,7.851,7.789,7.817,8.062,8.69,8.657,8.631,8.668,8.984,8.34,8.62,9.24,9.561,9.278,9.629,9.91,10.196,10.393,10.381,10.419,10.493,10.555,10.679,10.815,11.013,11.753,12.403,12.353,12.304,12.689,13.567,13.706,13.593,13.851,14.474,14.623,15.192,15.032,15.462,17.178,18.104,18.069,17.886,18.781,19.188,19.694,20.833,22.482,24.078,23.745,23.788,23.329,23.491,24.262,25.798,27.207,27.034,27.064,26.734,25.534,25.946,26.082,25.738,25.373,27.005,28.296,29.7,30.646,31.163,31.76,31.835,31.915,32.519,35.505,37.26,38.68,39.346,38.792,39.962,41.07,40.17,39.481,39.899,40.771,41.042,39.684,40.835,44.585,47.936,51.318,58.157,62.058,62.647,55.494,54.608,58.624,60.17,64.374,66.122,66.348,64.641,60.663,58.612,57.999,56.821,59.083,59.329,60.801,60.955,58.374,59.402,61.137,62.488,63.677,66.247,69.391,72.301,74.519,77.32,81.154,84.859,85.609,85.685,84.33,85.078,88.852,90.13,92.691,95.843,99.919,95.535,97.071,100.84,96.672,93.456,94.397,94.51,96.323,96.34,97.829,98.452,97.689,97.109,93.93,94.83,94.583,95.137,96.13,97.383,102.42,107.173,108.585,108.342,100.218,98.114,97.621,99.433,103.458,108.941,109.639,110.674,107.753,113.14,113.017,118.23,117.462,112.834,110.972,113.916,117.895,119.596,118.462,114.492,103.972,97.853,98.267,93.647,94.294,96.502,102.288,107.64,114.67,118.362,117.28,116.744,117.597,120.303,119.127,118.382,117.63,117.161,115.06,116.622,117.743,115.491,115.314,113.926,112.246,115.461
"22","14","          Employee reimbursement","DREERG3",11.695,11.801,11.869,11.915,11.996,11.994,12.068,12.194,12.264,12.364,12.416,12.44,12.371,12.491,12.515,12.589,12.639,12.668,12.662,12.714,12.79,12.811,12.864,12.889,12.965,13.012,13.112,13.187,13.186,13.234,13.334,13.536,13.611,13.809,13.908,14.08,14.304,14.479,14.676,14.923,15.224,15.374,15.642,15.892,16.265,16.57,16.861,17.106,17.379,17.761,18.126,18.275,18.473,18.601,18.769,18.965,19.27,19.546,19.842,20.164,20.561,21.239,22.149,23.046,23.788,24.289,24.676,25.131,25.672,26.072,26.503,26.925,27.49,28.013,28.486,28.982,29.438,29.67,30.147,31.208,31.928,32.773,33.521,34.022,34.87,36.048,37.185,37.955,39.205,39.575,40.161,40.744,41.52,42.949,43.799,44.432,44.806,45.352,45.51,45.87,46.695,47.023,47.734,48.137,48.714,48.902,49.299,50.115,51.284,52.883,54.026,55.068,56.184,56.633,57.179,57.443,56.75,57.329,58.82,59.842,60.767,60.682,61.062,62.318,63.627,64.267,63.774,64.193,63.831,64.53,66.297,64.336,63.765,63.154,67.634,68.622,68.941,69.063,68.579,69.961,71.371,71.945,71.373,72.203,73.549,72.938,73.702,73.966,75.442,74.614,74.748,73.405,75.651,76.612,77.661,78.708,78.721,78.954,81.557,80.873,79.966,81.953,81.771,84.698,83.669,84.775,84.985,84.596,83.942,81.471,79.13,80.345,84.577,87.106,87.26,83.812,83.131,84.639,85.197,86.025,83.444,83.218,82.112,80.883,82.629,82.578,83.328,86.059,86.086,85.902,84.952,89.401,89.173,87.153,90.305,89.861,91.416,94.969,92.044,90.693,97.344,100.477,102.445,99.866,97.283,95.319,97.321,98.527,96.109,97.258,97.166,97.838,95.417,97.824,97.419,96.629,101.064,98.469,97.391,97.468,103.467,101.467
"23","15","        Used light trucks","DUTRRG3",26.464,26.99,27.663,27.387,27.453,25.668,24.517,23.744,24.327,25.998,27.132,27.589,27.58,28.844,29.263,29.382,28.308,29.054,29.283,29.85,30.554,30.307,30.02,30.372,31.168,30.169,29.607,29.446,29.307,29.294,29.711,29.305,29.231,29.287,29.695,30.09,30.25,30.284,30.444,30.726,30.631,30.817,30.955,31.253,31.266,31.392,31.704,32.902,33.681,33.655,32.884,32.214,32.806,32.928,33.094,32.585,32.548,32.859,33.01,33.033,33.051,33.915,35.305,36.625,36.669,37.585,37.939,38.854,39.536,39.891,40.34,41.395,41.53,41.735,42.174,43.899,45.08,46.407,48.762,49.911,49.727,52.281,51.42,49.249,49.88,50.484,51.865,56.381,59.342,61.473,65.639,68.759,70.092,72.324,74.268,75.501,77.408,78.883,82.425,86.195,87.893,91.015,92.54,92.514,93.303,92.13,89.849,89.709,89.108,86.475,85.284,85.2,85.803,89.816,91.823,92.361,92.499,93.169,93.867,94.545,96.568,96.333,94.27,93.855,93.876,92.968,92.675,91.788,92.289,93.166,93.827,93.661,91.15,89.986,89.605,89.834,92.84,97.109,99.899,104.691,103.911,105.574,107.554,113.634,116.63,117.409,116.919,118.944,122.292,120.4,119.793,120.353,118.577,120.713,120.896,121.165,118.609,117.693,117.972,119.111,118.505,118.789,121.274,121.296,120.699,121.553,121.709,124.058,124.848,124.44,123.858,123.779,124.988,124.676,125.212,122.725,118.935,116.767,114.007,109.292,109.817,109.898,110.452,113.145,113.569,114.235,113.528,113.418,113.855,113.282,111.882,110.583,109.399,108.848,109.181,110.092,108.241,104.17,100.178,97.943,96.026,96.719,100.289,106.967,111.668,113.466,115.172,114.917,115.697,118.272,119.848,119.326,118.346,120.032,118.355,117.156,118.08,118.27,117.694,117.924,117.092,118.429
"24","16","          Net transactions in used trucks","DUTNRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.571,79.846,83.388,87.352,89.442,92.908,94.638,94.652,95.385,94.151,91.84,91.772,91.253,88.597,87.339,87.14,87.57,91.545,93.533,94.089,94.314,95.064,95.832,96.562,98.654,98.435,96.328,95.903,95.9,94.94,94.593,93.62,94.049,94.964,95.757,95.822,95.349,97.675,100.493,102.829,103.421,106.275,109.305,111.288,109.785,111.027,114.608,119.081,124.633,126.234,124.863,125.246,127.261,125.582,124.779,124.235,124.709,122.317,118.428,117.378,118.144,118.205,119.309,119.929,117.426,117.93,120.957,121.648,120.516,121.878,122.291,125.117,125.972,125.159,124.111,123.793,120.87,119.462,120.13,117.425,116.681,116.294,112.154,104.328,103.63,103.079,104.417,108.199,108.846,109.159,110.155,110.261,110.473,110.89,110.335,108.627,106.638,105.939,106.421,108.007,109.108,107.201,104.148,100.845,97.609,96.784,99.174,107.23,111.984,112.768,113.978,113.647,114.246,116.791,119.371,118.924,117.823,120.354,118.827,116.477,117.303,118.484,117.744,118.639,118.166,118.717
